feature,population,source_experiment_id,target_experiment_id,source_row_count,source_valid_count,source_missing_count,source_missing_fraction,source_mean,source_standard_deviation,source_minimum,source_q05,source_q25,source_median,source_q75,source_q95,source_maximum,source_iqr,target_row_count,target_valid_count,target_missing_count,target_missing_fraction,target_mean,target_standard_deviation,target_minimum,target_q05,target_q25,target_median,target_q75,target_q95,target_maximum,target_iqr,mean_difference,smd,robust_median_difference,ks_statistic,wasserstein_distance,normalized_wasserstein_by_source_iqr,normalized_wasserstein_by_target_iqr,psi_source_to_target,psi_target_to_source,fraction_target_below_source_q01,fraction_target_above_source_q99,outside_source_support_fraction,fraction_source_below_target_q01,fraction_source_above_target_q99,outside_target_support_fraction,abs_smd_ge_0_2,abs_smd_ge_0_5,abs_smd_ge_0_8,psi_ge_0_10,psi_ge_0_25,outside_source_support_ge_0_10
elevation_mean,all_valid,manavgat_2021,evia_2021,24087,24087,0,0.0,753.7905970506202,604.6410117206109,0.0,0.0,149.37545013427734,711.2427368164062,1255.1886596679688,1775.716650390625,2380.91259765625,1105.8132095336914,7728,7728,0,0.0,144.08917780959166,205.0409748477187,-0.46143803000450134,0.0,0.0,23.43926239013672,229.0240135192871,597.8262268066406,1168.8408203125,229.0240135192871,-609.7014192410286,-1.3505099044199114,-1.030542844547228,0.5030074404197827,609.7014192410287,0.5513602242987609,2.662172450268771,4.632208366533944,1.432991527492879,0.0002587991718426501,0.0,0.0002587991718426501,0.0,0.4718727944534396,0.4718727944534396,True,True,True,True,True,False
slope_mean,all_valid,manavgat_2021,evia_2021,24087,24087,0,0.0,16.052878075121836,9.55104649849215,0.0,0.0,9.066765308380127,17.082183837890625,22.87185764312744,30.803119659423828,48.96288299560547,13.805092334747314,7728,7728,0,0.0,7.966595104001704,8.849444958767501,0.0,0.0,0.0,4.551266193389893,15.101842164993286,23.394790458679196,46.745445251464844,15.101842164993286,-8.08628297112013,-0.8782821083796524,-0.8669835014579758,0.37566392028173234,8.086282971120129,0.5857463880025645,0.5354501048795542,0.9996883269725246,0.7175124119806673,0.0,0.002846790890269151,0.002846790890269151,0.0,0.05351434383692448,0.05351434383692448,True,True,True,True,True,False
lst_anomaly_mean,all_valid,manavgat_2021,evia_2021,24087,22039,2048,0.0850251172831818,-0.29509632974579136,1.261736790897986,-5.905601501464844,-2.1136829614639283,-1.0830241441726685,-0.40903395414352417,0.3314713388681412,2.0051264286041177,8.615015983581543,1.4144954830408096,7728,5639,2089,0.27031573498964806,0.6595186103982047,0.7446695526960909,-2.931502103805542,-0.6115055859088898,0.17946650087833405,0.7071605920791626,1.159652590751648,1.7915553212165816,5.275233745574951,0.9801860898733139,0.9546149401439961,0.9214600618818725,0.9322279495092728,0.46343608371112033,1.0367814133797695,0.7329690520827611,1.0577393661174792,1.5588543399555097,1.297661701440646,0.0,0.0005320092214931725,0.0005320092214931725,0.23694359998185036,0.0333045963972957,0.27024819637914604,True,True,True,True,True,False
current_lst_mean,all_valid,manavgat_2021,evia_2021,24087,24012,75,0.003113712791132146,35.28472878244665,5.253692003847665,18.391687393188477,26.505525016784667,31.42879581451416,35.096492767333984,39.38928699493408,43.73388862609863,50.527198791503906,7.960491180419922,7728,7709,19,0.002458592132505176,31.400327015702462,4.744273833999974,24.271188735961914,26.46902732849121,27.16075897216797,30.17784881591797,34.9107666015625,40.409674072265624,45.967350006103516,7.750007629394531,-3.884401766744187,-0.7760317308983427,-0.6261601252715548,0.3451629840806668,3.931037134369468,0.4938184146272872,0.5072300986465712,0.7162957902587981,0.7776930026968288,0.0022052146841354263,0.00012971851083149564,0.002334933194966922,0.03373313343328336,0.08037647842745294,0.11410961186073629,True,True,False,True,True,False
current_tvdi_mean,all_valid,manavgat_2021,evia_2021,24087,24010,77,0.0031967451322290033,0.48138551965245324,0.2618870651151586,0.0,0.05620596110820771,0.2672312408685684,0.47768309712409973,0.7095638811588287,0.8836769014596939,0.9998804926872253,0.4423326402902603,7728,7490,238,0.030797101449275364,0.3768385108022461,0.26840319161508186,0.0,0.03060551937669517,0.12028665095567703,0.3566364049911499,0.5858934670686722,0.8486420065164563,1.0,0.46560681611299515,-0.10454700885020712,-0.3942713092556099,-0.26664044894021594,0.18865075688867955,0.10455923274877979,0.2363814541928618,0.22456551135068645,0.22460241728796204,0.23601780816101384,0.009879839786381843,0.004005340453938585,0.013885180240320427,0.010079133694294045,0.01753436068304873,0.027613494377342777,True,False,False,True,False,False
tvdi_difference_mean,all_valid,manavgat_2021,evia_2021,24087,24006,81,0.0033628098144227177,-0.03792391991457776,0.11039068996268948,-0.4444761574268341,-0.2086617760360241,-0.10102597996592522,-0.04385613836348057,0.017149523366242647,0.165856022387743,0.4202253818511963,0.11817550333216786,7728,7483,245,0.03170289855072464,0.04416840450783001,0.1175382689110185,-0.33126014471054077,-0.12537869662046433,-0.015898095443844795,0.033554378896951675,0.08420827239751816,0.2590311408042908,0.6095151305198669,0.10010636784136295,0.08209232442240777,0.7199786356844804,0.709271153341837,0.37968819746597937,0.08209232442240777,0.6946644787427946,0.8200509737052715,0.7078948088777949,0.6994011778886646,0.00040090872644661234,0.045436322330616064,0.04583723105706267,0.060276597517287346,0.0,0.060276597517287346,True,True,False,True,True,False
downscaled_lst_mean,all_valid,manavgat_2021,evia_2021,24087,24087,0,0.0,35.27206851495041,5.034044848348516,23.358020782470703,26.598010063171387,31.65206813812256,35.07695388793945,39.207462310791016,43.20831489562988,49.55817794799805,7.555394172668457,7728,4229,3499,0.45276915113871635,34.87052692062439,3.5757427419841674,25.05513572692871,29.218538665771483,32.450843811035156,34.56269073486328,37.23383331298828,41.35723876953125,45.119873046875,4.782989501953125,-0.40154159432601944,-0.09196575131083821,-0.08335989002091788,0.12562211058767103,1.3732799362399062,0.18176152095515136,0.2871174891099238,0.2659707528515739,0.22749532244510184,0.00023646252069047056,0.0004729250413809411,0.0007093875620714117,0.06617677585419521,0.05031759870469548,0.1164943745588907,False,False,False,True,True,False
fused_lst_mean,all_valid,manavgat_2021,evia_2021,24087,24087,0,0.0,35.2723319424675,5.24110768407641,21.817808151245117,26.547488403320312,31.386497497558594,35.059452056884766,39.37461471557617,43.729165649414064,50.527198791503906,7.988117218017578,7728,7728,0,0.0,31.410932074175612,4.738874839071949,24.271188735961914,26.469443607330323,27.162832260131836,30.214512825012207,34.93668746948242,40.40989646911621,45.967350006103516,7.773855209350586,-3.8613998682918904,-0.7728509775762051,-0.6147630639754312,0.3461145602625266,3.902623446629094,0.48855360282226973,0.5020190550931437,0.7620942082874567,0.7863941741027691,0.002587991718426501,0.00012939958592132506,0.002717391304347826,0.032175032175032175,0.08079046788724208,0.11296550006227425,True,True,False,True,True,False
ndvi_mean,burnable_tree_shrub,manavgat_2021,evia_2021,15538,15538,0,0.0,0.5531584651509466,0.08337146726965608,0.25979533791542053,0.4151162251830101,0.4914321079850197,0.5544310510158539,0.6157602369785309,0.6866551607847213,0.8108934164047241,0.1243281289935112,3534,3534,0,0.0,0.6276538013973408,0.09340422855725654,0.29209598898887634,0.4610166668891907,0.5724886804819107,0.632240355014801,0.6913167387247086,0.7703651815652847,0.8582208752632141,0.11882805824279785,0.07449533624639426,0.8414691714758742,0.6399944404731837,0.33707303772783204,0.07462375878119465,0.6002162132198525,0.6279977968563463,0.6775383626127194,0.7832766321800004,0.007074136955291454,0.1250707413695529,0.13214487832484437,0.01879263740507144,0.0,0.01879263740507144,True,True,True,True,True,True
elevation_mean,burnable_tree_shrub,manavgat_2021,evia_2021,15538,15538,0,0.0,802.4320390098941,475.7341148519707,2.4384593963623047,88.69432792663574,357.39098358154297,805.3828735351562,1217.6125793457031,1529.9445373535157,1846.33154296875,860.2215957641602,3534,3534,0,0.0,293.2870402509504,205.25394572734226,3.9393813610076904,45.97238636016846,128.4050750732422,240.48432159423828,428.13993072509766,686.5305358886718,1090.416748046875,299.73485565185547,-509.1449987589437,-1.389706384268509,-0.9739995863660548,0.524485564826994,509.15049741107424,0.5918829519256382,1.6986696335459124,4.523715032804308,1.4634122340531468,0.013582342954159592,0.0,0.013582342954159592,0.007723001673317029,0.4848114300424765,0.49253443171579353,True,True,True,True,True,False
slope_mean,burnable_tree_shrub,manavgat_2021,evia_2021,15538,15538,0,0.0,19.384883160036967,6.900002030146864,0.46070918440818787,8.045700168609619,14.802218914031982,19.19203281402588,23.974218368530273,30.93761863708496,48.43780517578125,9.171999454498291,3534,3534,0,0.0,16.11893458876086,5.615641379794091,0.8229365944862366,8.047487592697143,12.478333473205566,15.515002250671387,19.197417736053467,26.347156620025633,40.13505935668945,6.7190842628479,-3.2659485712761054,-0.5191721007449064,-0.4627790814972254,0.2542921044363699,3.3103387793319543,0.36091789971797705,0.4926770747073291,0.3444648456568977,0.3437715214380773,0.00933786078098472,0.0036785512167515563,0.013016411997736276,0.011648860857253186,0.03256532372248681,0.044214184579739996,True,True,False,True,True,False
lst_anomaly_mean,burnable_tree_shrub,manavgat_2021,evia_2021,15538,15253,285,0.018342128974127944,-0.23211150185953686,1.3437225006679425,-5.905601501464844,-2.1444631099700926,-1.073856234550476,-0.377623975276947,0.42064642906188965,2.276337623596191,8.615015983581543,1.4945026636123657,3534,3407,127,0.03593661573288059,0.48990749000283074,0.8165852396211053,-2.931502103805542,-0.7672604441642761,-0.05647847801446915,0.4406435489654541,1.005906581878662,1.9004049062728883,5.275233745574951,1.0623850598931313,0.7220189918623676,0.649387777239212,0.6400496327782083,0.37076952204891833,0.8286625825337195,0.5544738077152418,0.7800021045260909,1.1036591122116537,0.8239088149116245,0.0,0.000587026709715292,0.000587026709715292,0.20225529404051662,0.039205402215957516,0.24146069625647415,True,True,False,True,True,False
current_lst_mean,burnable_tree_shrub,manavgat_2021,evia_2021,15538,15516,22,0.001415883640108122,35.25861763984894,4.069930521265569,21.510629653930664,28.914945125579834,32.24617958068848,35.09116172790527,38.165687561035156,42.04502201080322,48.65791702270508,5.91950798034668,3534,3518,16,0.004527447651386531,34.32180231602914,3.2358226104195578,25.036821365356445,29.433432960510252,32.08687782287598,34.04588317871094,36.339327812194824,40.224458312988276,44.848785400390625,4.252449989318848,-0.9368153238198005,-0.2548042933243895,-0.2055216020969671,0.1453491277723037,1.0816950712170361,0.18273394930936235,0.2543698512466929,0.15372993347361852,0.15628725577317326,0.006537805571347356,0.0002842524161455372,0.006822057987492893,0.018432585717968547,0.036865171435937094,0.05529775715390564,True,False,False,True,False,False
current_tvdi_mean,burnable_tree_shrub,manavgat_2021,evia_2021,15538,15516,22,0.001415883640108122,0.4840986782473134,0.227715337327903,0.0,0.11316099017858505,0.30972784012556076,0.48160095512866974,0.6573895215988159,0.8593488782644272,0.9998425841331482,0.34766168147325516,3534,3518,16,0.004527447651386531,0.5182276044306708,0.19168999149695393,0.01841793768107891,0.2016612432897091,0.3847866505384445,0.51871657371521,0.6552698314189911,0.8413888812065125,0.9982137084007263,0.27048318088054657,0.034128926183357444,0.1621520369662427,0.12008712147249623,0.10650276316211799,0.04130821885829357,0.11881729008283393,0.1527201015745837,0.09578258859482434,0.08889779819380937,0.0005685048322910744,0.0014212620807276862,0.001989766913018761,0.04279453467388502,0.018883732920855892,0.06167826759474091,False,False,False,False,False,False
tvdi_difference_mean,burnable_tree_shrub,manavgat_2021,evia_2021,15538,15516,22,0.001415883640108122,-0.03367768314960058,0.125146139827794,-0.4410485327243805,-0.23522412776947021,-0.10754286870360374,-0.041631655767560005,0.03240341506898403,0.2041243463754654,0.4202253818511963,0.13994628377258778,3534,3518,16,0.004527447651386531,-0.010796541362008411,0.08450871684707094,-0.33126014471054077,-0.16072942465543746,-0.06284441240131855,-0.00516833970323205,0.0469151521101594,0.12158779576420774,0.2417716383934021,0.10975956451147795,0.022881141787592173,0.21428611667790662,0.29205015673359186,0.1747349578882867,0.04253952944530569,0.3039704113503455,0.38757013691373726,0.30814651157243955,0.22040352599175525,0.0,0.0,0.0,0.05523330755349317,0.07160350605826243,0.1268368136117556,True,False,False,True,True,False
downscaled_lst_mean,burnable_tree_shrub,manavgat_2021,evia_2021,15538,15538,0,0.0,35.33312012106161,3.827391470520757,23.358020782470703,29.347327995300294,32.540480613708496,35.125261306762695,38.08389663696289,41.76835746765136,47.51513671875,5.5434160232543945,3534,3516,18,0.0050933786078098476,34.35611386836185,3.0491681497194394,25.05513572692871,29.753589630126953,32.295722007751465,34.14360809326172,36.24955654144287,39.8170747756958,44.67966079711914,3.9538345336914062,-0.9770062526997592,-0.28235316551429496,-0.20672366336234982,0.15557711572392297,1.0680806011291333,0.1926755265433048,0.27013791093881323,0.17822537699909208,0.1722030136978602,0.00938566552901024,0.0008532423208191126,0.010238907849829353,0.010554768953533274,0.031085081735101043,0.041639850688634315,True,False,False,True,False,False
fused_lst_mean,burnable_tree_shrub,manavgat_2021,evia_2021,15538,15538,0,0.0,35.25408384664621,4.063011572299052,21.817808151245117,28.91507730484009,32.23581504821777,35.07418251037598,38.16094779968262,42.041226387023926,48.65791702270508,5.925132751464844,3534,3534,0,0.0,34.32555888909435,3.2161943748953252,25.036821365356445,29.46390018463135,32.12051486968994,34.071529388427734,36.321298599243164,40.18971328735351,44.848785400390625,4.200783729553223,-0.9285249575518577,-0.25340810917965667,-0.19803701202312005,0.14814865401455135,1.0782887397470844,0.1819855832733037,0.25668751575120163,0.15900743541286888,0.16262376639847784,0.006508205998868138,0.0002829654782116582,0.006791171477079796,0.017891620543184453,0.03681297464281117,0.05470459518599562,True,False,False,True,False,False
