experiment_id,feature,n_total_population,n_complete_case,n_missing,n_burned_complete,n_unburned_complete,missing_rate_burned,missing_rate_unburned,burned_mean,unburned_mean,burned_median,unburned_median,raw_univariate_auc,signed_rank_effect,direction,auc_ci_low,auc_ci_high,valid_replicates,invalid_replicates,bootstrap_stable,support_status
bejis_2022,ndvi_mean,15190,15190,0,1100,14090,0.0,0.0,0.504075577611273,0.48172885503453344,0.5040808022022247,0.48530609905719757,0.5587527905026131,0.11750558100522612,higher_values_rank_burned,0.4971818582643429,0.619346637555737,1000,0,True,interval_includes_chance
bejis_2022,elevation_mean,15190,15190,0,1100,14090,0.0,0.0,957.0277708296343,832.952318552422,935.1695251464844,786.5283813476562,0.6432824053164721,0.28656481063294414,higher_values_rank_burned,0.5583150457861116,0.7290055219147464,1000,0,True,bootstrap_supported_higher_values_rank_burned
bejis_2022,slope_mean,15190,15190,0,1100,14090,0.0,0.0,14.280942203998565,13.87613380199379,14.238033771514893,13.619938850402832,0.5207878895412608,0.041575779082521525,higher_values_rank_burned,0.4393212094762653,0.605295958421595,1000,0,True,interval_includes_chance
bejis_2022,lst_anomaly_mean,15190,14210,980,1005,13205,0.08636363636363636,0.06281050390347764,0.22274552330974748,0.44591564661863103,0.3338882327079773,0.45917192101478577,0.4179915266529903,-0.16401694669401945,lower_values_rank_burned,0.36378505075441114,0.4795630994864565,1000,0,True,bootstrap_supported_lower_values_rank_burned
bejis_2022,current_lst_mean,15190,14658,532,1016,13642,0.07636363636363637,0.03179559971611072,38.9465308170619,39.27747093989796,39.11136817932129,39.2850399017334,0.47674775069349284,-0.04650449861301431,lower_values_rank_burned,0.4011532923534438,0.5474889652503846,1000,0,True,interval_includes_chance
bejis_2022,current_tvdi_mean,15190,14658,532,1016,13642,0.07636363636363637,0.03179559971611072,0.48526752744361346,0.48003742760668905,0.4889261871576309,0.47085145115852356,0.5172782323463783,0.03455646469275653,higher_values_rank_burned,0.42900913810605534,0.595208856020078,1000,0,True,interval_includes_chance
bejis_2022,tvdi_difference_mean,15190,14658,532,1016,13642,0.07636363636363637,0.03179559971611072,0.13033358964142058,0.12051225500769762,0.12067684531211853,0.11546671390533447,0.5124941631737097,0.02498832634741932,higher_values_rank_burned,0.44315493285236285,0.5829402577021532,1000,0,True,interval_includes_chance
bejis_2022,downscaled_lst_mean,15190,15190,0,1100,14090,0.0,0.0,38.973193272677335,39.233355583884006,39.2506217956543,39.193389892578125,0.4836430737466933,-0.032713852506613406,lower_values_rank_burned,0.4003605903074035,0.5598325680030973,1000,0,True,interval_includes_chance
bejis_2022,fused_lst_mean,15190,15190,0,1100,14090,0.0,0.0,38.925288975455544,39.22546198312233,39.141714096069336,39.18988609313965,0.4806129105103555,-0.03877417897928903,lower_values_rank_burned,0.40394725127325576,0.5514025133468518,1000,0,True,interval_includes_chance
mugla_2021,ndvi_mean,41730,41730,0,2911,38819,0.0,0.0,0.5667468378814952,0.5046669445543635,0.5792964100837708,0.5120380520820618,0.6616527794184797,0.32330555883695933,higher_values_rank_burned,0.6156274522323434,0.7035074327376446,1000,0,True,bootstrap_supported_higher_values_rank_burned
mugla_2021,elevation_mean,41730,41730,0,2911,38819,0.0,0.0,676.69252126506,494.37374225441044,563.0870361328125,426.5585021972656,0.6114025048859928,0.22280500977198558,higher_values_rank_burned,0.5319021930545539,0.6904319830630276,1000,0,True,bootstrap_supported_higher_values_rank_burned
mugla_2021,slope_mean,41730,41730,0,2911,38819,0.0,0.0,19.366382925873236,15.676543958360563,19.040788650512695,15.425108909606934,0.6368180084143384,0.2736360168286769,higher_values_rank_burned,0.5819257681498503,0.68641744780742,1000,0,True,bootstrap_supported_higher_values_rank_burned
mugla_2021,lst_anomaly_mean,41730,40389,1341,2853,37536,0.01992442459635864,0.03305082562662614,-0.1014321293161235,-0.11154022494214376,-0.23728401958942413,-0.16612163931131363,0.4845735569026068,-0.030852886194786433,lower_values_rank_burned,0.3945167019229775,0.5660732073894761,1000,0,True,interval_includes_chance
mugla_2021,current_lst_mean,41730,41475,255,2911,38564,0.0,0.00656894819547129,35.67125494199207,38.383375018875256,35.763214111328125,38.2821102142334,0.324818209196232,-0.350363581607536,lower_values_rank_burned,0.2713831954453114,0.3821312123411832,1000,0,True,bootstrap_supported_lower_values_rank_burned
mugla_2021,current_tvdi_mean,41730,41475,255,2911,38564,0.0,0.00656894819547129,0.5881080218017798,0.6851645011318421,0.6014605164527893,0.694197416305542,0.3357699119089857,-0.3284601761820286,lower_values_rank_burned,0.27535685410747573,0.39757500369355586,1000,0,True,bootstrap_supported_lower_values_rank_burned
mugla_2021,tvdi_difference_mean,41730,41475,255,2911,38564,0.0,0.00656894819547129,-0.011442237613837015,-0.017736266162309014,-0.0312790647149086,-0.02259078249335289,0.49002459954410754,-0.019950800911784916,lower_values_rank_burned,0.3964138391440796,0.5747477756769651,1000,0,True,interval_includes_chance
mugla_2021,downscaled_lst_mean,41730,41730,0,2911,38819,0.0,0.0,35.641358252040135,38.38388967104994,36.00063705444336,38.293331146240234,0.30697725296436723,-0.38604549407126554,lower_values_rank_burned,0.25320481926586585,0.36583706101459185,1000,0,True,bootstrap_supported_lower_values_rank_burned
mugla_2021,fused_lst_mean,41730,41730,0,2911,38819,0.0,0.0,35.67124866890522,38.37474130040733,35.763214111328125,38.262325286865234,0.32521434622074175,-0.3495713075585165,lower_values_rank_burned,0.2720012810467721,0.3827633213333897,1000,0,True,bootstrap_supported_lower_values_rank_burned
