analysis_id,experiment_id,block_size_cells,nominal_scale,series,mean,median,ci_2_5,ci_97_5,requested_replicates,valid_replicates,invalid_single_class_replicates,bootstrap_stability
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,auc_baseline,0.8214226717064033,0.8222563628324329,0.7768729395249651,0.8602216001261771,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,auc_thermal,0.8829281592590876,0.8842149312260215,0.8450525289998627,0.9136599918297995,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,delta_auc,0.061505487552684424,0.06114649672062522,0.03988046715588632,0.08228606115865199,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,pr_auc_baseline,0.42297085431394316,0.423797994580877,0.31432123389093464,0.5280938913976976,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,pr_auc_thermal,0.5780377905994762,0.5803213248554511,0.46175424722140784,0.6788599351898027,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,10,approximately_5_km,delta_pr_auc,0.15506693628553314,0.15605351984639906,0.08687649870709506,0.21192287651269748,1000,1000,0,stable
