frame,source_frame,target_rule,source,target,target_n,target_pos,target_retained,target_pos_retained,thermal,baseline,delta
b_full_win20,full,win20,evia_2021_extended,manavgat_2021,1871,692,0.09121934571693238,0.8826530612244898,0.6685885461863929,0.7198639976074561,-0.05127545142106327
b_full_win20,full,win20,evia_2021_extended,bejis_2022,1900,1005,0.1250822909809085,0.9136363636363637,0.531660135078796,0.41250840768225916,0.11915172739653679
b_full_win20,full,win20,evia_2021_extended,mugla_2021,932,27,0.022334052240594298,0.009275163174166953,0.31618579905872723,0.4713321055862493,-0.15514630652752204
b_full_win20,full,win20,evia_2021_extended,montiferru_2021,1732,510,0.6808176100628931,0.9461966604823747,0.5474728025416385,0.4940807419530824,0.05339206058855617
b_full_win20,full,win20,montiferru_2021,manavgat_2021,1871,692,0.09121934571693238,0.8826530612244898,0.3564167242740247,0.34130275976015734,0.015113964513867373
b_full_win20,full,win20,montiferru_2021,bejis_2022,1900,1005,0.1250822909809085,0.9136363636363637,0.6119491925845633,0.596600239028322,0.015348953556241218
b_full_win20,full,win20,montiferru_2021,mugla_2021,932,27,0.022334052240594298,0.009275163174166953,0.33558420298751784,0.31041538776345406,0.02516881522406378
b_full_win20,full,win20,montiferru_2021,evia_2021_extended,1142,832,0.12282211228221122,0.3123123123123123,0.7546719913151365,0.6858522022332507,0.0688197890818858
b_10km_win20,10km,win20,manavgat_2021,bejis_2022,1900,1005,0.1250822909809085,0.9136363636363637,0.46716584674393397,0.4796920425803941,-0.012526195836460141
b_10km_win20,10km,win20,manavgat_2021,mugla_2021,932,27,0.022334052240594298,0.009275163174166953,0.22791078371188866,0.3209740126867199,-0.09306322897483121
b_10km_win20,10km,win20,manavgat_2021,evia_2021_extended,1142,832,0.12282211228221122,0.3123123123123123,0.7991586538461537,0.7724236197270471,0.026735034119106604
