region,scar,orientation,row,col,pool_n,collar_only_n,median_dist_km,placebo_auc,placebo_collar_only_auc
mugla_2021,6,1,6,352,1461,554,13.326383605464763,0.854522471194904,0.877726342731201
mugla_2021,1,0,80,296,1293,555,17.03474390767293,0.8169998134629451,0.8145633438316365
mugla_2021,1,4,34,159,1246,541,10.985900054160332,0.7803562184899537,0.7943009282218516
mugla_2021,1,6,79,282,1190,535,20.648577287284404,0.7794174580401266,0.7798926120102323
mugla_2021,1,3,77,306,1161,467,16.224980739587952,0.8355975247952308,0.8008884478566414
mugla_2021,1,4,38,286,1275,547,13.5,0.7285413677666188,0.6749973989685053
mugla_2021,1,2,12,141,1138,485,18.27354645382226,0.8409383171160358,0.8446819210460146
mugla_2021,1,2,95,256,1239,512,15.392368238838365,0.7815376943115678,0.7471444148035231
mugla_2021,1,4,77,309,1093,450,14.897650821522165,0.8418440085590242,0.7961065943992773
mugla_2021,1,0,28,330,1267,536,10.884047960203041,0.8245808227616609,0.7848081745742831
mugla_2021,1,3,20,200,1159,459,20.95763583995103,0.8542805100182149,0.8529352722721127
mugla_2021,1,0,57,199,1075,422,19.6562967010574,0.7534215667738073,0.742823565676415
mugla_2021,1,2,66,82,973,350,7.6632238646668815,0.7200887373724714,0.7412195121951219
mugla_2021,1,5,33,295,1283,550,10.948972554536795,0.7649701009870582,0.7624020694752401
mugla_2021,1,7,15,185,1144,465,21.927975664621343,0.8547813974643242,0.8293032607745432
mugla_2021,1,6,53,235,1128,472,15.398943365299843,0.8498493628553307,0.8586537136557805
mugla_2021,1,1,24,153,1256,530,17.279618381283665,0.7881734072117791,0.8011760494963439
mugla_2021,1,0,49,322,1293,555,11.734564329364769,0.7586661133432681,0.7302375546277986
mugla_2021,1,2,77,307,1264,531,15.10686335144694,0.8148616256732188,0.8196275371416614
mugla_2021,1,0,47,180,1275,544,13.97900211030816,0.7161857697008343,0.7308604336043361
mugla_2021,1,7,49,102,1062,457,7.380548760085527,0.8075472468472329,0.7882739440085866
mugla_2021,1,6,68,302,1279,548,15.35944334928841,0.8223936383226225,0.8622930389887842
mugla_2021,1,1,101,246,1201,509,12.356577195971385,0.7896829426245969,0.7666980795544693
mugla_2021,1,4,27,240,1094,483,8.273149339882606,0.8984012326412113,0.903044993182851
mugla_2021,1,7,35,179,1280,545,15.960733065871379,0.7904587991192411,0.8081077049302602
mugla_2021,1,6,48,317,1293,555,10.948972554536795,0.7569264981126222,0.7335896872482238
mugla_2021,1,5,37,160,1258,533,11.48601650542317,0.7706418757351325,0.7622802869679728
mugla_2021,1,3,8,352,1140,463,13.5,0.9207293301003185,0.9091467804526856
mugla_2021,1,7,83,264,1154,477,18.937459852308177,0.8058009609558834,0.8102554924920319
mugla_2021,1,4,50,250,1111,474,16.09968943799849,0.8275437299827544,0.850671217682641
mugla_2021,1,5,114,327,1042,407,12.795359875595905,0.8621592309973004,0.8850202752641777
mugla_2021,1,5,32,322,1285,547,10.620381349085353,0.8258918309027449,0.7953087300525656
mugla_2021,1,3,12,165,1270,534,20.778113485107355,0.8168981926039732,0.8277483430265016
mugla_2021,1,3,28,170,1287,551,16.02404443328837,0.7665533803745186,0.7641612441532764
mugla_2021,1,1,54,201,1200,476,20.37461656080919,0.7729516711833785,0.7687054496595387
mugla_2021,1,6,36,341,1291,553,9.693296652842108,0.8074757703425214,0.7803040326967465
mugla_2021,1,7,89,292,1239,519,21.078069171534665,0.8181011874686946,0.8147625984930369
mugla_2021,1,3,126,333,932,331,18.45,0.8312193958849459,0.8826378142935508
