frame,source,target,model,n,positives,prevalence,auc,ap,ap_lift,pauc01,cap10,cap10_norm,cap20,cap20_norm
a1_trim_srcfull,evia_2021_extended,mugla_2021,baseline,32139,1974,0.06142070381779147,0.5934762050868149,0.08862161604024434,1.4428622684485375,0.5251253638856426,0.16666666666666666,0.07407407407407406,0.28419452887537994,0.10524316109422491
a1_trim_srcfull,evia_2021_extended,montiferru_2021,thermal,2163,465,0.21497919556171982,0.7006218574667225,0.3368151674448595,1.5667337788886693,0.5184240855948907,0.13333333333333333,0.09128386336866899,0.3139784946236559,0.1560659599528857
a1_trim_srcfull,evia_2021_extended,montiferru_2021,baseline,2163,465,0.21497919556171982,0.5556568765277302,0.2565156718506474,1.1932116090601081,0.5152764696040416,0.13333333333333333,0.09128386336866899,0.23010752688172043,0.041224970553592435
a1_trim_srcfull,montiferru_2021,manavgat_2021,thermal,5387,407,0.07555225542973826,0.6990675231639086,0.12341580714691194,1.633515855283574,0.5171868126845933,0.16953316953316952,0.07725907725907724,0.3415233415233415,0.17690417690417687
a1_trim_srcfull,montiferru_2021,manavgat_2021,baseline,5387,407,0.07555225542973826,0.647277068963816,0.1052219810100194,1.3927046970539914,0.5085164140332181,0.12039312039312039,0.02265902265902265,0.2628992628992629,0.07862407862407862
a1_trim_srcfull,montiferru_2021,bejis_2022,thermal,2619,187,0.07140129820542192,0.39248082606248236,0.05418544632919956,0.7588860103538698,0.4768065719110611,0.03208556149732621,-0.0754604872251931,0.11229946524064172,-0.10962566844919787
a1_trim_srcfull,montiferru_2021,bejis_2022,baseline,2619,187,0.07140129820542192,0.5090614445538982,0.06639342884770351,0.929863048941901,0.4767348200927311,0.016042780748663103,-0.0932857991681521,0.0855614973262032,-0.143048128342246
a1_trim_srcfull,montiferru_2021,mugla_2021,thermal,18902,1119,0.05920008464712729,0.5539611512576627,0.06222704524593388,1.0511310180863647,0.48730334028651695,0.05987488829311886,-0.044583457452090164,0.1876675603217158,-0.015415549597855259
a1_trim_srcfull,montiferru_2021,mugla_2021,baseline,18902,1119,0.05920008464712729,0.52631226909535,0.057990289500335634,0.9795643003890475,0.4890066638381445,0.058981233243967826,-0.04557640750670242,0.14924039320822163,-0.06344950848972297
a1_trim_srcfull,montiferru_2021,evia_2021_extended,thermal,3950,1059,0.2681012658227848,0.6745515126394342,0.38748141466482355,1.4452800641416932,0.5326926539266218,0.16619452313503305,0.2424766516776202,0.29461756373937675,0.17329643721895535
