feature,population,source_experiment_id,target_experiment_id,source_row_count,source_valid_count,source_missing_count,source_missing_fraction,source_mean,source_standard_deviation,source_minimum,source_q05,source_q25,source_median,source_q75,source_q95,source_maximum,source_iqr,target_row_count,target_valid_count,target_missing_count,target_missing_fraction,target_mean,target_standard_deviation,target_minimum,target_q05,target_q25,target_median,target_q75,target_q95,target_maximum,target_iqr,mean_difference,smd,robust_median_difference,ks_statistic,wasserstein_distance,normalized_wasserstein_by_source_iqr,normalized_wasserstein_by_target_iqr,psi_source_to_target,psi_target_to_source,fraction_target_below_source_q01,fraction_target_above_source_q99,outside_source_support_fraction,fraction_source_below_target_q01,fraction_source_above_target_q99,outside_target_support_fraction,abs_smd_ge_0_2,abs_smd_ge_0_5,abs_smd_ge_0_8,psi_ge_0_10,psi_ge_0_25,outside_source_support_ge_0_10
ndvi_mean,burnable_tree_shrub_grass,manavgat_2021,mugla_2021,20511,20511,0,0.0,0.5051627882258325,0.11752715163164283,0.11409561336040497,0.2896921783685684,0.42450620234012604,0.5159054398536682,0.5953416526317596,0.6773295700550079,0.8108934164047241,0.1708354502916336,41730,41730,0,0.0,0.5089975117596182,0.11185361828458171,0.06716997921466827,0.31735494881868365,0.43060190230607986,0.5168446898460388,0.5913658142089844,0.6798197746276854,0.8540105223655701,0.1607639119029045,0.0038347235337856667,0.03342521759878719,0.005664968630546275,0.026573596724466304,0.006225704463774153,0.036442696484519095,0.03872575872335235,0.00894592044544864,0.005918055004239834,0.00529595015576324,0.016510903426791276,0.021806853582554516,0.021451903856467263,0.004339135098239969,0.025791038954707232,False,False,False,False,False,False
elevation_mean,burnable_tree_shrub_grass,manavgat_2021,mugla_2021,20511,20511,0,0.0,860.3555184309437,564.3233243797332,0.3817388415336609,41.04040336608887,319.5789794921875,879.5394287109375,1308.229248046875,1786.7989501953125,2355.298095703125,988.6502685546875,41730,41730,0,0.0,507.0919297861622,398.7874241090274,-0.3824549615383148,27.120003032684327,161.0166778564453,437.50189208984375,766.9605865478516,1255.1860168457029,2244.6318359375,605.9439086914062,-353.26358864478146,-0.7229873898207724,-0.5544201062925042,0.3206978836661474,353.26358864478146,0.3573190640621776,0.582997177754766,0.651637281858261,0.5694032203041033,0.016822429906542057,0.0005751258087706686,0.017397555715312724,0.005216712983277266,0.10911218370630393,0.1143288966895812,True,True,False,True,True,False
slope_mean,burnable_tree_shrub_grass,manavgat_2021,mugla_2021,20511,20511,0,0.0,18.474968663615453,7.8652913764886385,0.3078221380710602,4.550395488739014,13.33955717086792,18.638898849487305,23.762943267822266,31.293357849121094,48.96288299560547,10.423386096954346,41730,41730,0,0.0,15.933939626571188,7.414866734979857,0.24235711991786957,3.470914196968079,10.922241926193237,15.650355339050293,20.68699026107788,28.93373746871948,49.148128509521484,9.764748334884644,-2.5410290370442645,-0.3324475754302461,-0.29606930947752536,0.16328413632691213,2.5410383624315966,0.2437824272070353,0.2602256889052344,0.13279394627119956,0.13277228074895991,0.019889767553318956,0.004121734962856458,0.024011502516175412,0.003997854809614353,0.021013114913948614,0.025010969723562967,True,False,False,True,False,False
lst_anomaly_mean,burnable_tree_shrub_grass,manavgat_2021,mugla_2021,20511,20158,353,0.017210277412120327,-0.26791384565482546,1.2782006880606869,-5.905601501464844,-2.1082844853401186,-1.0624089241027832,-0.38342034816741943,0.35480646044015884,2.0929248332977295,8.615015983581543,1.417215384542942,41730,40389,1341,0.03213515456506111,-0.11082620882832475,0.9535526082001908,-6.136023998260498,-1.5366094350814818,-0.7106430530548096,-0.1695203185081482,0.3865681290626526,1.58543050289154,7.804244041442871,1.0972111821174622,0.1570876368265007,0.1393088595855093,0.17013821958091038,0.12309009536489213,0.2913403760743076,0.2055724057555769,0.2655280777507772,0.1411363259219766,0.12159460737562097,0.0010398870979722202,0.0015845898635767164,0.0026244769615489365,0.042911003075701955,0.029169560472269075,0.07208056354797103,False,False,False,True,False,False
current_lst_mean,burnable_tree_shrub_grass,manavgat_2021,mugla_2021,20511,20451,60,0.00292525961679099,35.63533279415588,4.554247818206214,21.510629653930664,28.69150733947754,32.16554069519043,35.286354064941406,39.01185989379883,43.319766998291016,50.527198791503906,6.846319198608398,41730,41475,255,0.006110711718188354,38.19301982794561,4.261202853342354,23.925485610961914,31.328120613098143,35.085336685180664,38.0713996887207,41.31797409057617,45.17330513000488,55.080806732177734,6.232637405395508,2.5576870337897333,0.5799533389924263,0.4258819274508031,0.23567606530601132,2.5576870337897324,0.37358571220424763,0.41036993930941307,0.3705520755794024,0.3352365158463426,0.0008679927667269439,0.03884267631103074,0.039710669077757686,0.07544863331866412,0.0016136130262578846,0.07706224634492201,True,True,False,True,True,False
current_tvdi_mean,burnable_tree_shrub_grass,manavgat_2021,mugla_2021,20511,20451,60,0.00292525961679099,0.49601713654458934,0.2396788593099416,0.0,0.11709146574139595,0.3045341372489929,0.48883330821990967,0.6947340667247772,0.8787487745285034,0.9998425841331482,0.3901999294757843,41730,41475,255,0.006110711718188354,0.6783524116483024,0.1558607680468245,0.03280167654156685,0.4082908242940903,0.5704465806484222,0.6875808238983154,0.7960823476314545,0.9182854354381561,1.0,0.22563576698303223,0.18233527510371306,0.9019288329054103,0.6454563021313813,0.3767147178325858,0.18233527510371306,0.4672867966651663,0.8080956203961434,1.2758797304445455,0.8053345841429838,0.0,0.012778782399035564,0.012778782399035564,0.256857855361596,0.0073346046648085665,0.26419246002640456,True,True,True,True,True,False
tvdi_difference_mean,burnable_tree_shrub_grass,manavgat_2021,mugla_2021,20511,20450,61,0.0029740139437375067,-0.03478732254328692,0.11634293005810888,-0.4444761574268341,-0.2184672884643078,-0.10240516811609268,-0.04026435874402523,0.024040429387241602,0.18285264447331429,0.4202253818511963,0.12644559750333428,41730,41475,255,0.006110711718188354,-0.01729450806454887,0.06122149568691092,-0.46637651324272156,-0.10499765798449516,-0.059652991592884064,-0.023032745346426964,0.016398384235799313,0.10006112754344937,0.4006090462207794,0.07605137582868338,0.017492814478738048,0.18817230892037212,0.1701913180632582,0.19997609541789546,0.0426802902650544,0.3375387606035785,0.5612033944158732,0.6480833828587504,0.36110276113312145,7.233273056057866e-05,0.00012055455093429777,0.00019288728149487644,0.1530073349633252,0.06493887530562348,0.21794621026894867,False,False,False,True,True,False
downscaled_lst_mean,burnable_tree_shrub_grass,manavgat_2021,mugla_2021,20511,20511,0,0.0,35.62513808688929,4.282963075448417,23.358020782470703,29.09154987335205,32.3734073638916,35.26008987426758,38.82696533203125,42.77144241333008,49.44837951660156,6.453557968139648,41730,41730,0,0.0,38.192576252388605,3.87908244267089,25.07537078857422,31.973073482513428,35.389113426208496,38.09627151489258,41.01382637023926,44.578478240966795,54.21530532836914,5.624712944030762,2.5674381654993184,0.6283475574393943,0.4696337184765714,0.26243764764964017,2.5674381654993197,0.39783297495341613,0.45645674562361777,0.47061873233888146,0.4138641142801535,0.0008147615624251139,0.045890246824826265,0.046705008387251376,0.10058017649066354,0.0012188581736629126,0.10179903466432645,True,True,False,True,True,False
fused_lst_mean,burnable_tree_shrub_grass,manavgat_2021,mugla_2021,20511,20511,0,0.0,35.623279489700685,4.541524647963387,21.817808151245117,28.743157386779785,32.106834411621094,35.25498580932617,38.99820899963379,43.31509017944336,50.527198791503906,6.891374588012695,41730,41730,0,0.0,38.186151148231374,4.250356247356268,23.925485610961914,31.348213291168214,35.08700942993164,38.05514144897461,41.29731464385986,45.163199615478504,55.080806732177734,6.210305213928223,2.562871658530689,0.5826892728752419,0.42744986627342474,0.23781904686096972,2.562871658530689,0.3718955668131456,0.41268046742417486,0.37812214418556833,0.34310066422819135,0.0010783608914450035,0.03865324706446202,0.03973160795590702,0.07435034859343767,0.0016088927892350445,0.07595924138267271,True,True,False,True,True,False
ndvi_mean,all_valid,manavgat_2021,mugla_2021,24087,24087,0,0.0,0.45979140700432464,0.16300509710872405,-0.35436251759529114,0.13342710733413696,0.3676487058401108,0.48828625679016113,0.5816831588745117,0.6715366899967193,0.8108934164047241,0.21403445303440094,73045,73045,0,0.0,0.37908552919900496,0.20224143010096396,-0.6494192481040955,0.04344764649868012,0.24057058990001678,0.40806400775909424,0.5409674048423767,0.6562620759010315,0.8540105223655701,0.3003968149423599,-0.08070587780531968,-0.4393974599590518,-0.3118871422671411,0.18670277041762579,0.08105943259147198,0.37872142284701993,0.26984118525699297,0.21061612855619008,0.22577908190088228,0.022698336641796154,0.011636662331439524,0.03433499897323568,0.00149458213974343,0.00842778262133101,0.009922364761074439,True,False,False,True,False,False
