source_frame,target_frame,direction,thermal,thermal_ci_lo,thermal_ci_hi,ci_above_0.5,ci_below_0.5,baseline,delta
full,full,evia_2021_extended_to_mugla_2021,0.576836486299561,0.5152856244144053,0.631117262910614,True,False,0.5125008330596732,0.06433565323988777
full,full,evia_2021_extended_to_montiferru_2021,0.6467042042389389,0.5518237582209508,0.7460294560468558,True,False,0.5494242131221113,0.09727999111682761
full,full,montiferru_2021_to_manavgat_2021,0.5670426836522615,0.4960577263182193,0.6489218220339211,False,False,0.5018395227508553,0.06520316090140621
full,full,montiferru_2021_to_bejis_2022,0.5483011162010453,0.48105455034341077,0.6264597525846844,False,False,0.6126267823730563,-0.06432566617201108
full,full,montiferru_2021_to_mugla_2021,0.6193519007685069,0.5674150798193466,0.670434180925905,True,False,0.6512032443571474,-0.0318513435886405
full,full,montiferru_2021_to_evia_2021_extended,0.5861929535806533,0.5154164670817092,0.6549902475879068,True,False,0.5564241415820402,0.02976881199861303
full,10km,manavgat_2021_to_bejis_2022,0.4074251176506231,0.33380139919884405,0.48733415651541045,False,True,0.41660954131405137,-0.009184423663428254
full,10km,manavgat_2021_to_mugla_2021,0.48828957828246566,0.422897924521753,0.5439868037757882,False,False,0.5140212743760947,-0.02573169609362902
full,10km,manavgat_2021_to_evia_2021_extended,0.6469132684085955,0.5896551997830419,0.6994359355895954,True,False,0.6661281608711515,-0.01921489246255592
full,10km,manavgat_2021_to_montiferru_2021,0.5386462772052579,0.4181310111182518,0.6770583590086797,False,False,0.5801187536195225,-0.04147247641426455
full,10km,bejis_2022_to_manavgat_2021,0.5173155373635485,0.4224186054176255,0.6246227803781059,False,False,0.5061466025875865,0.011168934775962036
full,10km,bejis_2022_to_mugla_2021,0.6134536666697685,0.5563106068227456,0.6771905206567062,True,False,0.5985140530487092,0.014939613621059333
full,10km,bejis_2022_to_evia_2021_extended,0.41227961314117856,0.3533995300817829,0.47061842943466725,False,True,0.582096918764559,-0.1698173056233805
full,10km,bejis_2022_to_montiferru_2021,0.5894441649731976,0.471920044806931,0.6921888490991424,False,False,0.550858272576073,0.03858589239712462
full,10km,mugla_2021_to_manavgat_2021,0.5270334480127589,0.4760628376870147,0.5787095720093064,False,False,0.6038954622205206,-0.07686201420776173
full,10km,mugla_2021_to_bejis_2022,0.6000490800024237,0.5352395431748979,0.6589857405042413,True,False,0.48981721233665243,0.11023186766577131
