analysis_id,experiment_id,block_size_cells,nominal_scale,series,mean,median,ci_2_5,ci_97_5,requested_replicates,valid_replicates,invalid_single_class_replicates,bootstrap_stability
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,bejis_2022,10,approximately_5_km,auc_baseline,0.7795616403026768,0.7801966980803481,0.7238017629508953,0.8302552859598145,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,bejis_2022,10,approximately_5_km,auc_thermal,0.8240743320668614,0.8242155916194567,0.764593967919069,0.8837889809696836,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,bejis_2022,10,approximately_5_km,delta_auc,0.04451269176418461,0.04480651577487588,0.017779925188335717,0.06900319118514003,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,bejis_2022,10,approximately_5_km,pr_auc_baseline,0.1890735212581202,0.18708064403837266,0.10585739486882646,0.2884894531140416,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,bejis_2022,10,approximately_5_km,pr_auc_thermal,0.2941956924256702,0.2899079668561624,0.15968288414264242,0.44936927783825875,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,bejis_2022,10,approximately_5_km,delta_pr_auc,0.10512217116754999,0.10120816340187973,0.0407807820490879,0.1997154635968044,1000,1000,0,stable
