feature,population,source_experiment_id,target_experiment_id,source_row_count,source_valid_count,source_missing_count,source_missing_fraction,source_mean,source_standard_deviation,source_minimum,source_q05,source_q25,source_median,source_q75,source_q95,source_maximum,source_iqr,target_row_count,target_valid_count,target_missing_count,target_missing_fraction,target_mean,target_standard_deviation,target_minimum,target_q05,target_q25,target_median,target_q75,target_q95,target_maximum,target_iqr,mean_difference,smd,robust_median_difference,ks_statistic,wasserstein_distance,normalized_wasserstein_by_source_iqr,normalized_wasserstein_by_target_iqr,psi_source_to_target,psi_target_to_source,fraction_target_below_source_q01,fraction_target_above_source_q99,outside_source_support_fraction,fraction_source_below_target_q01,fraction_source_above_target_q99,outside_target_support_fraction,abs_smd_ge_0_2,abs_smd_ge_0_5,abs_smd_ge_0_8,psi_ge_0_10,psi_ge_0_25,outside_source_support_ge_0_10
ndvi_mean,burnable_tree_shrub_grass,manavgat_2021,bejis_2022,20511,20511,0,0.0,0.5051627882258325,0.11752715163164283,0.11409561336040497,0.2896921783685684,0.42450620234012604,0.5159054398536682,0.5953416526317596,0.6773295700550079,0.8108934164047241,0.1708354502916336,15190,15190,0,0.0,0.4833471167089517,0.1037968694933412,0.20185169577598572,0.30628749281167983,0.40858978033065796,0.48730646073818207,0.5611851066350937,0.6468981623649597,0.7761998772621155,0.15259532630443573,-0.021815671516880797,-0.1967595960620139,-0.17684760502061453,0.11131845341004099,0.02530378771649798,0.14811789750489038,0.1658228225549686,0.08586749061546382,0.08152489269225166,0.0015799868334430546,0.0025674786043449636,0.004147465437788018,0.026083564916386328,0.025449758666081616,0.05153332358246794,False,False,False,False,False,False
elevation_mean,burnable_tree_shrub_grass,manavgat_2021,bejis_2022,20511,20511,0,0.0,860.3555184309437,564.3233243797332,0.3817388415336609,41.04040336608887,319.5789794921875,879.5394287109375,1308.229248046875,1786.7989501953125,2355.298095703125,988.6502685546875,15190,15190,0,0.0,841.9373743460318,363.72301205311595,120.707763671875,312.9407669067383,568.7027130126953,810.2836303710938,1059.1923217773438,1509.005078125,1990.2979736328125,490.48960876464844,-18.418144084911887,-0.03879631439042065,-0.09364333881033202,0.1978044280034198,201.0176811472334,0.20332536948692898,0.40983066216941544,1.7254326538837985,0.549071473649495,0.0,0.0,0.0,0.19721125249865926,0.04485398079079518,0.24206523328945445,False,False,False,True,True,False
slope_mean,burnable_tree_shrub_grass,manavgat_2021,bejis_2022,20511,20511,0,0.0,18.474968663615453,7.8652913764886385,0.3078221380710602,4.550395488739014,13.33955717086792,18.638898849487305,23.762943267822266,31.293357849121094,48.96288299560547,10.423386096954346,15190,15190,0,0.0,13.905448432817044,6.599957975508523,0.8465477228164673,3.6979550600051883,8.759039163589478,13.68470811843872,18.67003631591797,24.993103313446046,38.777774810791016,9.910997152328491,-4.569520230798409,-0.6293894430905174,-0.4872722885483444,0.2558700386173426,4.577208344774437,0.4391287343862156,0.46183126424358495,0.4404053458869541,0.40162876294434,0.0067807768268597765,0.00019749835418038183,0.0069782751810401585,0.011652284140217444,0.0812247086928965,0.09287699283311394,True,True,False,True,True,False
lst_anomaly_mean,burnable_tree_shrub_grass,manavgat_2021,bejis_2022,20511,20158,353,0.017210277412120327,-0.26791384565482546,1.2782006880606869,-5.905601501464844,-2.1082844853401186,-1.0624089241027832,-0.38342034816741943,0.35480646044015884,2.0929248332977295,8.615015983581543,1.417215384542942,15190,14210,980,0.06451612903225806,0.43013197498418854,0.7048569145367525,-4.894023895263672,-0.6801883846521377,0.05091744102537632,0.4482085257768631,0.806915208697319,1.5070288658142084,12.632129669189453,0.7559977676719427,0.698045820639014,0.6763101447262053,0.7653449668263852,0.41569762842579516,0.8389909489050331,0.5919996057449032,1.1097796644144384,1.255016760247757,1.0960822040545988,0.0003518648838845883,0.0009148486980999296,0.001266713581984518,0.1623176902470483,0.045986705030260935,0.20830439527730926,True,True,False,True,True,False
current_lst_mean,burnable_tree_shrub_grass,manavgat_2021,bejis_2022,20511,20451,60,0.00292525961679099,35.63533279415588,4.554247818206214,21.510629653930664,28.69150733947754,32.16554069519043,35.286354064941406,39.01185989379883,43.319766998291016,50.527198791503906,6.846319198608398,15190,14658,532,0.035023041474654376,39.25453226035086,3.3557303038300588,29.493907928466797,33.769330978393555,36.80255317687988,39.258073806762695,41.69671058654785,44.75957622528076,50.878231048583984,4.894157409667969,3.619199466194978,0.9047701925284859,0.6765857765981073,0.3725851772373342,3.6191994661949813,0.5286343451428075,0.7394938828582787,1.346281642546677,0.8035513802267417,0.0,0.025924409878564605,0.025924409878564605,0.24673610092416018,0.004596352256613368,0.2513324531807736,True,True,True,True,True,False
current_tvdi_mean,burnable_tree_shrub_grass,manavgat_2021,bejis_2022,20511,20451,60,0.00292525961679099,0.49601713654458934,0.2396788593099416,0.0,0.11709146574139595,0.3045341372489929,0.48883330821990967,0.6947340667247772,0.8787487745285034,0.9998425841331482,0.3901999294757843,15190,14658,532,0.035023041474654376,0.48039994510118456,0.19369354237937134,0.0007543573155999184,0.17057997956871987,0.3403528556227684,0.4721895754337311,0.6174700111150742,0.8126940578222274,0.9976008534431458,0.27711715549230576,-0.015617191443404788,-0.07167049265034965,-0.04988253159133327,0.1010777675653074,0.04600172223713053,0.11789269746648016,0.16600099028660745,0.13962572135105017,0.13131294035336288,0.0028653295128939827,0.0019102196752626551,0.004775549188156638,0.0247420664026209,0.030414160676739525,0.05515622707936042,False,False,False,True,False,False
tvdi_difference_mean,burnable_tree_shrub_grass,manavgat_2021,bejis_2022,20511,20450,61,0.0029740139437375067,-0.03478732254328692,0.11634293005810888,-0.4444761574268341,-0.2184672884643078,-0.10240516811609268,-0.04026435874402523,0.024040429387241602,0.18285264447331429,0.4202253818511963,0.12644559750333428,15190,14658,532,0.035023041474654376,0.12119300790631016,0.13254434348511618,-0.330932080745697,-0.07901583313941955,0.02518477477133274,0.11574342474341393,0.20650403946638107,0.3513036489486694,0.6198945045471191,0.18131926469504833,0.15598033044959708,1.2507742846770902,1.0138115337343343,0.505979334532308,0.15598033044959705,1.2335766015537548,0.8602523880291069,1.5137450200391214,1.4623515818021369,6.822213125938055e-05,0.11038340837767772,0.11045163050893711,0.13755501222493888,0.0,0.13755501222493888,True,True,True,True,True,True
downscaled_lst_mean,burnable_tree_shrub_grass,manavgat_2021,bejis_2022,20511,20511,0,0.0,35.62513808688929,4.282963075448417,23.358020782470703,29.09154987335205,32.3734073638916,35.26008987426758,38.82696533203125,42.77144241333008,49.44837951660156,6.453557968139648,15190,15190,0,0.0,39.214515653513544,3.0936347551117818,30.007190704345703,34.24539089202881,36.96555042266846,39.19671058654785,41.44837188720703,44.44188041687011,50.17564392089844,4.482821464538574,3.5893775666242576,0.9607721205384939,0.7199129723896622,0.39642473190496325,3.5893775666242567,0.5561858411041681,0.8006960783555805,1.6433626107305979,0.9103102612957386,0.0,0.04114549045424622,0.04114549045424622,0.2798498366730047,0.0034615572132026718,0.2833113938862074,True,True,True,True,True,False
fused_lst_mean,burnable_tree_shrub_grass,manavgat_2021,bejis_2022,20511,20511,0,0.0,35.623279489700685,4.541524647963387,21.817808151245117,28.743157386779785,32.106834411621094,35.25498580932617,38.99820899963379,43.31509017944336,50.527198791503906,6.891374588012695,15190,15190,0,0.0,39.203724635628355,3.299874497010063,29.493907928466797,33.917537689208984,36.78648090362549,39.184844970703125,41.579837799072266,44.70564270019531,50.878231048583984,4.793356895446777,3.580445145927669,0.9019781143824159,0.6726486041959859,0.3746970403234874,3.58044514592767,0.5195545678442337,0.7469598496470697,1.3849433907817557,0.8190019546283293,0.0,0.02468729427254773,0.02468729427254773,0.2554726731997465,0.004680415386865584,0.26015308858661207,True,True,True,True,True,False
ndvi_mean,all_valid,manavgat_2021,bejis_2022,24087,24087,0,0.0,0.45979140700432464,0.16300509710872405,-0.35436251759529114,0.13342710733413696,0.3676487058401108,0.48828625679016113,0.5816831588745117,0.6715366899967193,0.8108934164047241,0.21403445303440094,15759,15759,0,0.0,0.4755642633419809,0.11010912133622504,-0.054681189358234406,0.2826695799827576,0.39868248999118805,0.48205915093421936,0.5580277144908905,0.6457228481769561,0.7761998772621155,0.15934522449970245,0.015772856337656238,0.11339651671162296,-0.03335535504806904,0.0887886494268101,0.036957510184173016,0.17267084649326517,0.2319335913593195,0.213356817089071,0.12267301341250672,6.345580303318739e-05,0.003109334348626182,0.003172790151659369,0.08942583136131524,0.02304147465437788,0.11246730601569312,False,False,False,True,False,False
