region,scar,n,positives,prevalence,auc,ap,ap_lift,pauc01,cap10,cap10_norm,cap20,cap20_norm,drop_auc,drop_pauc01,drop_ap,drop_ap_lift,drop_cap10,drop_cap10_norm,drop_cap20,drop_cap20_norm
manavgat_2021,1,3965,2935,0.7402269861286255,0.7434326259903078,0.8863171524575388,1.1973586063012407,0.5979783401044083,0.1284497444633731,0.8106796116504855,0.25281090289608177,0.7524271844660191,0.1387909846480181,0.09999731942430268,-0.3096504884233544,2.8326277466817773,0.30664395229982966,-0.2511097436486649,0.4201022146507666,-0.1612857875324587
bejis_2022,1,1657,1100,0.663850331925166,0.5748131222457973,0.7078390939257765,1.0662630714863741,0.5040502349393968,0.11090909090909092,0.21543985637342905,0.23,0.2962298025134649,0.249655456372178,0.14673436576489307,-0.4101251006595451,3.044896526435493,0.33454545454545453,0.16839852746495476,0.40454545454545454,0.24695201566835318
mugla_2021,6,1266,914,0.721958925750395,0.5640261338770639,0.7528491276148748,1.0427866472214786,0.5063302901175756,0.10722100656455143,0.1875,0.21553610503282275,0.20170454545454525,0.21330072999589267,0.1333487263808547,-0.4509232118268067,3.2854058865593796,0.30019912397478216,0.15407792282148175,0.36536392931963346,0.27442049748602493
mugla_2021,1,1244,738,0.5932475884244373,0.6539734567306148,0.7021752916683275,1.1836125512674789,0.523856638607992,0.12737127371273713,0.3992094861660077,0.24119241192411925,0.3003952569169959,0.12335340714234178,0.11582237789043826,-0.40024937588025944,3.1445799825133793,0.2800488568265964,-0.05763156334452596,0.33970762242833696,0.17572978602357425
mugla_2021,10,940,639,0.6797872340425531,0.6734775578535814,0.8217509327384166,1.2088354879094079,0.5794979314209752,0.13928012519561817,0.8338870431893688,0.26291079812206575,0.6677740863787375,0.10384930601937514,0.06018108507745512,-0.5198250169503486,3.1193570458714506,0.2681400053437154,-0.49230912036788704,0.31798923623039044,-0.1916490434381673
mugla_2021,8,954,548,0.5744234800838575,0.7608859803674805,0.8101666633292526,1.4103996292264724,0.6287109038642416,0.1624087591240876,0.8423645320197043,0.3156934306569343,0.7807881773399012,0.016440883505476123,0.010968112634188731,-0.5082407475411845,2.9177929045543856,0.24501137141524598,-0.5007866091982225,0.2652066036955219,-0.30466313439933107
evia_2021_extended,1,3059,2653,0.8672768878718535,0.7450929238950607,0.9374901208799089,1.0809582660277577,0.5517531627527297,0.10855635130041462,0.55911330049261,0.2193742932529212,0.6330049261083736,0.11909571077518388,0.14521581406249373,-0.2088486472945098,1.4621755257879487,0.1909931982491349,0.2422131993566511,0.30352360464497663,0.015321875218126002
montiferru_2021,1,758,442,0.58311345646438,0.6215490577925425,0.6664247504794365,1.142873214623106,0.509474829751508,0.10633484162895927,0.08860759493670875,0.23076923076923078,0.21518987341772156,0.09835156171619952,0.027382665218225077,-0.31052679077668954,0.5369123317290059,0.08290449046751568,0.15129265443984982,0.14214357071499928,0.0172290792007323
montiferru_2021,5,195,67,0.3435897435897436,0.4610541044776119,0.31255790525181876,0.9096834555836516,0.4873085231736057,0.05970149253731343,-0.21093750000000003,0.14925373134328357,-0.13281250000000006,0.25884651503113015,0.04954897179612744,0.0433400544509282,0.7701020907684603,0.1295378395591615,0.4508377493765586,0.2236590701409465,0.3652314526184539
