frame,feature,region_a,region_b,auc_a,auc_b,diff,diff_lo_1000,diff_hi_1000,diff_lo,diff_hi,opposite_sides,p_norm,p_pct,p_iut_norm,p_iut_pct,strict_supported_1000,p_norm_holm,p_pct_holm,p_iut_norm_holm,p_iut_pct_holm,p_norm_bh,p_pct_bh,diff_excl0_1000
collar10,slope_mean,manavgat_2021,evia_2021_extended,0.56874171925485,0.6031460052342063,-0.0344042859793563,-0.1642725106423949,0.11772612161815695,-0.171572028519244,0.11109412257547609,False,0.6327003578133945,0.6482,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8503384426892096,0.8707164179104477,False
collar10,slope_mean,manavgat_2021,montiferru_2021,0.56874171925485,0.6505640511644759,-0.08182233190962596,-0.24880249756121137,0.09589161105524892,-0.2420739591231557,0.0960473892994845,False,0.34330510614833054,0.3677,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,slope_mean,bejis_2022,mugla_2021,0.6034912443699381,0.6350429094061244,-0.03155166503618634,-0.14144814927398217,0.07527480793879596,-0.13884548623730275,0.07847918474676911,False,0.569102474742005,0.5866,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8261164955932331,0.8440312499999999,False
collar10,slope_mean,bejis_2022,evia_2021_extended,0.6034912443699381,0.6031460052342063,0.00034523913573181186,-0.1300242325838827,0.13615657155553101,-0.1279015547871066,0.1332412396399069,False,0.9958772906340481,0.9862,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9958772906340481,0.9862,False
collar10,slope_mean,bejis_2022,montiferru_2021,0.6034912443699381,0.6505640511644759,-0.04707280679453785,-0.20568501215823584,0.12135560081593695,-0.19797837834662424,0.12346229481151971,False,0.567606318717883,0.5928,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8261164955932331,0.8440312499999999,False
collar10,slope_mean,mugla_2021,evia_2021_extended,0.6350429094061244,0.6031460052342063,0.03189690417191815,-0.07198996995693116,0.14356350809857701,-0.0718733635830338,0.13951277274336002,False,0.5547468595848852,0.5532,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8261164955932331,0.8438644067796611,False
collar10,slope_mean,mugla_2021,montiferru_2021,0.6350429094061244,0.6505640511644759,-0.015521141758351509,-0.14684463047662683,0.1398051658155051,-0.1482441908947046,0.1346201287190636,False,0.830074903410824,0.8393,1.0,1.0,False,1.0,1.0,1.0,1.0,0.923123061168688,0.9325555555555556,False
collar10,slope_mean,evia_2021_extended,montiferru_2021,0.6031460052342063,0.6505640511644759,-0.04741804593026966,-0.1985945719119563,0.11562687803551414,-0.2015441810101418,0.11695142592723756,False,0.5582088047802286,0.5725,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8261164955932331,0.8440312499999999,False
collar10,lst_anomaly_mean,manavgat_2021,bejis_2022,0.46154938814277513,0.39230323136558826,0.06924615677718687,-0.027971395974852188,0.15571088093019747,-0.023599927578866062,0.15591929502894095,False,0.13262451321819896,0.1462,1.0,1.0,False,1.0,1.0,1.0,1.0,0.6756403067733914,0.7020000000000001,False
collar10,lst_anomaly_mean,manavgat_2021,mugla_2021,0.46154938814277513,0.5068925274629883,-0.045343139320213166,-0.14872180972870497,0.05716935824935772,-0.15372110578887266,0.05844640922218031,True,0.4039027422078627,0.392,0.8776641236832943,0.8807,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,lst_anomaly_mean,manavgat_2021,evia_2021_extended,0.46154938814277513,0.5837584538337627,-0.12220906569098755,-0.22486381511651607,-0.019758110191843068,-0.22764396637159137,-0.018222786384277906,True,0.022176803224142574,0.0203,0.2130185804484963,0.1949,False,1.0,1.0,1.0,1.0,0.4989780725432079,0.595,True
collar10,lst_anomaly_mean,manavgat_2021,montiferru_2021,0.46154938814277513,0.4001135424581277,0.06143584568464744,-0.09427110794387719,0.1839700204303119,-0.08706183708790739,0.18646038190368364,False,0.37971263283887835,0.4019,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,lst_anomaly_mean,bejis_2022,mugla_2021,0.39230323136558826,0.5068925274629883,-0.11458929609740004,-0.2193504379589777,-0.0024455363325306986,-0.2246603917143952,-0.0040214030136977805,True,0.04199239181626974,0.0425,0.8776641236832943,0.8807,False,1.0,1.0,1.0,1.0,0.5407672087817338,0.595,True
collar10,lst_anomaly_mean,bejis_2022,evia_2021_extended,0.39230323136558826,0.5837584538337627,-0.19145522246817442,-0.29459690291395285,-0.08312554872358167,-0.2981036195703196,-0.08250322952350936,True,0.0005588848042568453,0.0008,0.05466171963290435,0.0567,False,0.05029963238311608,0.07200000000000001,1.0,1.0,0.05029963238311608,0.07200000000000001,True
collar10,lst_anomaly_mean,bejis_2022,montiferru_2021,0.39230323136558826,0.4001135424581277,-0.007810311092539435,-0.1596662820811602,0.13503239224161367,-0.15419908151061268,0.12423480656386095,False,0.9122520884869426,0.9162,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9338591556413836,0.9517500000000001,False
collar10,lst_anomaly_mean,mugla_2021,evia_2021_extended,0.5068925274629883,0.5837584538337627,-0.07686592637077438,-0.20163392030956134,0.048936462826543806,-0.1991192067112539,0.04594212493068854,False,0.21982274972646554,0.215,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,lst_anomaly_mean,mugla_2021,montiferru_2021,0.5068925274629883,0.4001135424581277,0.1067789850048606,-0.065548617696768,0.2487192424624071,-0.0526496832619827,0.2513311134230151,True,0.166965571711428,0.1822,0.8776641236832943,0.8807,False,1.0,1.0,1.0,1.0,0.6945892803007381,0.7453636363636363,False
collar10,lst_anomaly_mean,evia_2021_extended,montiferru_2021,0.5837584538337627,0.4001135424581277,0.183644911375635,0.012342505860530883,0.3209486597935355,0.023805868359556965,0.32548542235729366,True,0.01627158015839513,0.027,0.11200027652228081,0.1307,False,1.0,1.0,1.0,1.0,0.4881474047518539,0.595,True
collar10,current_lst_mean,manavgat_2021,bejis_2022,0.3863772445811905,0.40460495808405017,-0.018227713502859677,-0.13683895745935215,0.09528786869026715,-0.1386272570055934,0.09880374241240888,False,0.7639643851836808,0.757,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9211779100279484,0.9094615384615385,False
collar10,current_lst_mean,manavgat_2021,mugla_2021,0.3863772445811905,0.331812261454304,0.05456498312688651,-0.05495831522298665,0.15661980337402887,-0.057093287476296446,0.1611330404673524,False,0.32840945718499237,0.3408,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,current_lst_mean,manavgat_2021,evia_2021_extended,0.3863772445811905,0.2856660359279603,0.10071120865323019,-0.035400948719295736,0.21843033308700616,-0.034297720668911236,0.22463231166618303,False,0.1275372558774953,0.1332,1.0,1.0,False,1.0,1.0,1.0,1.0,0.6756403067733914,0.7020000000000001,False
collar10,current_lst_mean,manavgat_2021,montiferru_2021,0.3863772445811905,0.3763437997164291,0.010033444864761376,-0.17009200142375325,0.1656037813581915,-0.16132798015822614,0.16445741195969313,False,0.9034527246752231,0.9306,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9338591556413836,0.9517500000000001,False
collar10,current_lst_mean,bejis_2022,mugla_2021,0.40460495808405017,0.331812261454304,0.07279269662974619,-0.022846643320310812,0.16850492482342205,-0.024726005944627802,0.16911662512826514,False,0.13816151262147608,0.1431,1.0,1.0,False,1.0,1.0,1.0,1.0,0.6756403067733914,0.7020000000000001,False
collar10,current_lst_mean,bejis_2022,evia_2021_extended,0.40460495808405017,0.2856660359279603,0.11893892215608987,0.004543837515628361,0.23468895188467812,-0.002212766837076019,0.23481684317458673,False,0.04878725668885335,0.0551,1.0,1.0,False,1.0,1.0,1.0,1.0,0.5407672087817338,0.595,True
collar10,current_lst_mean,bejis_2022,montiferru_2021,0.40460495808405017,0.3763437997164291,0.028261158367621053,-0.12890132985407227,0.17608130562316712,-0.13122597218009543,0.1741452063017986,False,0.7174860424332394,0.7379,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9197064872207638,0.9094615384615385,False
collar10,current_lst_mean,mugla_2021,evia_2021_extended,0.331812261454304,0.2856660359279603,0.046146225526343676,-0.06733498938504381,0.15422586172477187,-0.06478420828215148,0.15371079006453142,False,0.4070384400652862,0.4125,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,current_lst_mean,mugla_2021,montiferru_2021,0.331812261454304,0.3763437997164291,-0.04453153826212514,-0.19399199659441846,0.09651788605568792,-0.1974585289296637,0.0966515301516815,False,0.5520559815717792,0.5359,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8261164955932331,0.8430517241379311,False
collar10,current_lst_mean,evia_2021_extended,montiferru_2021,0.2856660359279603,0.3763437997164291,-0.09067776378846881,-0.2590185249578187,0.061729834043455445,-0.25864478283964715,0.0664857016381557,False,0.27050321579065695,0.2552,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,current_tvdi_mean,manavgat_2021,bejis_2022,0.39191217383160576,0.4535246676728919,-0.06161249384128614,-0.1973069908461509,0.0631918923984891,-0.19710457228093428,0.07144526723500459,False,0.36523568913519566,0.3493,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,current_tvdi_mean,manavgat_2021,mugla_2021,0.39191217383160576,0.3419889972823709,0.04992317654923484,-0.07342748795776792,0.16329441866871722,-0.07290653827463645,0.16631719893241054,False,0.41409592473661794,0.4254,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,current_tvdi_mean,manavgat_2021,evia_2021_extended,0.39191217383160576,0.25032052244717196,0.1415916513844338,0.00580150854623722,0.26115702676933206,0.00526238305229381,0.26711611702167326,False,0.034923385566393995,0.0422,1.0,1.0,False,1.0,1.0,1.0,1.0,0.5407672087817338,0.595,True
collar10,current_tvdi_mean,manavgat_2021,montiferru_2021,0.39191217383160576,0.36108879039244424,0.030823383439161522,-0.1522640721994784,0.19472893207057584,-0.14443591976456713,0.1884317899873815,False,0.7152372431096752,0.7402,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9197064872207638,0.9094615384615385,False
