feature,population,source_experiment_id,target_experiment_id,source_row_count,source_valid_count,source_missing_count,source_missing_fraction,source_mean,source_standard_deviation,source_minimum,source_q05,source_q25,source_median,source_q75,source_q95,source_maximum,source_iqr,target_row_count,target_valid_count,target_missing_count,target_missing_fraction,target_mean,target_standard_deviation,target_minimum,target_q05,target_q25,target_median,target_q75,target_q95,target_maximum,target_iqr,mean_difference,smd,robust_median_difference,ks_statistic,wasserstein_distance,normalized_wasserstein_by_source_iqr,normalized_wasserstein_by_target_iqr,psi_source_to_target,psi_target_to_source,fraction_target_below_source_q01,fraction_target_above_source_q99,outside_source_support_fraction,fraction_source_below_target_q01,fraction_source_above_target_q99,outside_target_support_fraction,abs_smd_ge_0_2,abs_smd_ge_0_5,abs_smd_ge_0_8,psi_ge_0_10,psi_ge_0_25,outside_source_support_ge_0_10
slope_mean,all_valid,manavgat_2021,evia_2021_extended,24087,24087,0,0.0,16.052878075121836,9.55104649849215,0.0,0.0,9.066765308380127,17.082183837890625,22.87185764312744,30.803119659423828,48.96288299560547,13.805092334747314,22906,22906,0,0.0,6.619157342813098,9.120115887519468,0.0,0.0,0.0,0.0,13.439947843551636,24.968823432922363,48.165409088134766,13.439947843551636,-9.433720732308737,-1.0102433829456419,-1.2539665000381846,0.47344392758328546,9.433720732308736,0.6833507885031765,0.7019164688823513,1.2250185139091538,0.9516604902344785,0.0,0.0019208940888850083,0.0019208940888850083,0.0,0.031012579399676173,0.031012579399676173,True,True,True,True,True,False
lst_anomaly_mean,all_valid,manavgat_2021,evia_2021_extended,24087,22039,2048,0.0850251172831818,-0.29509632974579136,1.261736790897986,-5.905601501464844,-2.1136829614639283,-1.0830241441726685,-0.40903395414352417,0.3314713388681412,2.0051264286041177,8.615015983581543,1.4144954830408096,22906,16758,6148,0.2684012922378416,0.43996455281656693,0.7828364633603626,-5.21474027633667,-0.8084911137819291,-0.027546187862753868,0.4773866683244705,0.9010592550039291,1.6569621741771694,6.1327805519104,0.928605442866683,0.7350608825623584,0.7000877245968008,0.7566218020460901,0.38853594124155166,0.8371254112659878,0.591819077050977,0.9014866515123058,1.0452493685240196,0.93739860556966,0.0017901897601145722,0.0011337868480725624,0.0029239766081871343,0.11683833204773356,0.03752438858387404,0.1543627206316076,True,True,False,True,True,False
current_lst_mean,all_valid,manavgat_2021,evia_2021_extended,24087,24012,75,0.003113712791132146,35.28472878244665,5.253692003847665,18.391687393188477,26.505525016784667,31.42879581451416,35.096492767333984,39.38928699493408,43.73388862609863,50.527198791503906,7.960491180419922,22906,22881,25,0.001091417095957391,30.900324957473185,5.588712269682571,22.526166915893555,25.941484451293945,26.578065872192383,27.88051414489746,34.48337173461914,42.64448165893555,51.3156623840332,7.905305862426758,-4.3844038249734645,-0.8083654143355555,-0.9096269923218198,0.4435606974712897,4.391224768960289,0.5516273643718362,0.5554781618041377,0.9606880754504648,1.0329441603788585,0.009702373148026747,0.007517153970543245,0.017219527118569992,0.010328169248708979,0.013243378310844578,0.023571547559553555,True,True,True,True,True,False
current_tvdi_mean,all_valid,manavgat_2021,evia_2021_extended,24087,24010,77,0.0031967451322290033,0.48138551965245324,0.2618870651151586,0.0,0.05620596110820771,0.2672312408685684,0.47768309712409973,0.7095638811588287,0.8836769014596939,0.9998804926872253,0.4423326402902603,22906,22593,313,0.013664542041386537,0.3877027221459432,0.25714270146623947,0.0,0.04438767582178116,0.16941189765930176,0.3428661525249481,0.5809715390205383,0.8578919410705564,1.0,0.4115596413612366,-0.09368279750651004,-0.36097692255699204,-0.31577037876113534,0.16459716055768603,0.09381952881119571,0.21210175389641375,0.2279609548227006,0.13755524539574332,0.14152987084895735,0.005886779090868853,0.006550701544726242,0.012437480635595095,0.013744273219491879,0.014410662224073303,0.028154935443565184,True,False,False,True,False,False
tvdi_difference_mean,all_valid,manavgat_2021,evia_2021_extended,24087,24006,81,0.0033628098144227177,-0.03792391991457776,0.11039068996268948,-0.4444761574268341,-0.2086617760360241,-0.10102597996592522,-0.04385613836348057,0.017149523366242647,0.165856022387743,0.4202253818511963,0.11817550333216786,22906,22572,334,0.014581332401990745,0.07701316072026611,0.1594756029127708,-0.5760433673858643,-0.13339446112513542,-0.023641719482839108,0.03788134083151817,0.16429640725255013,0.39244500547647493,0.8240320682525635,0.18793812673538923,0.11493708063484387,0.8380578625324275,0.5340335820849262,0.35080339209898914,0.11496361460546704,0.9728210277414868,0.6117099100776505,0.6767278830435346,0.814825690758938,0.002259436469962786,0.12511075668970406,0.12737019315966686,0.037199033574939595,0.0,0.037199033574939595,True,True,True,True,True,True
downscaled_lst_mean,all_valid,manavgat_2021,evia_2021_extended,24087,24087,0,0.0,35.27206851495041,5.034044848348516,23.358020782470703,26.598010063171387,31.65206813812256,35.07695388793945,39.207462310791016,43.20831489562988,49.55817794799805,7.555394172668457,22906,10231,12675,0.5533484676503972,35.852439046477,4.62642235369849,22.841228485107422,29.11440086364746,32.35213851928711,35.13100051879883,39.23032760620117,44.04651641845703,51.23891830444336,6.8781890869140625,0.5803705315265901,0.1200469003234959,0.007489010855775291,0.07961589422424768,0.5863353586505139,0.077604866834291,0.08524560043951576,0.09862972152710574,0.07675902189211196,0.0010751637181116215,0.022871664548919948,0.02394682826703157,0.060779673682899486,0.004525262589778718,0.06530493627267821,False,False,False,False,False,False
fused_lst_mean,all_valid,manavgat_2021,evia_2021_extended,24087,24087,0,0.0,35.2723319424675,5.24110768407641,21.817808151245117,26.547488403320312,31.386497497558594,35.059452056884766,39.37461471557617,43.729165649414064,50.527198791503906,7.988117218017578,22906,22906,0,0.0,30.910455275152298,5.586890369605799,22.526166915893555,25.942243099212646,26.579529762268066,27.886961936950684,34.51364040374756,42.639981269836426,51.3156623840332,7.934110641479492,-4.3618766673152045,-0.80525582832823,-0.9009405195336323,0.4442774711164737,4.366227083487475,0.5465902620506422,0.5503108389566514,0.9912550010826775,1.0392059660980066,0.012092901423207894,0.007508949620186851,0.019601851043394743,0.00954871922613858,0.013243658404948727,0.02279237763108731,True,True,True,True,True,False
ndvi_mean,burnable_tree_shrub,manavgat_2021,evia_2021_extended,15538,15538,0,0.0,0.5531584651509466,0.08337146726965608,0.25979533791542053,0.4151162251830101,0.4914321079850197,0.5544310510158539,0.6157602369785309,0.6866551607847213,0.8108934164047241,0.1243281289935112,8163,8163,0,0.0,0.5973536033490469,0.10437431969416823,0.26138243079185486,0.4159471243619919,0.5243030190467834,0.6057896614074707,0.675189733505249,0.7529864728450775,0.8562214374542236,0.15088671445846558,0.04419513819810028,0.46787910411125816,0.3732255844011449,0.21512405550400104,0.044699876971262126,0.3595314860211164,0.2962479309837886,0.3080354015074239,0.38014888472001646,0.011882886193801298,0.09371554575523705,0.10559843194903835,0.008237868451538165,0.0,0.008237868451538165,True,False,False,True,True,True
elevation_mean,burnable_tree_shrub,manavgat_2021,evia_2021_extended,15538,15538,0,0.0,802.4320390098941,475.7341148519707,2.4384593963623047,88.69432792663574,357.39098358154297,805.3828735351562,1217.6125793457031,1529.9445373535157,1846.33154296875,860.2215957641602,8163,8163,0,0.0,307.24064175860343,228.534176920665,3.432673692703247,39.43373184204101,128.7651824951172,249.06849670410156,441.9079284667969,759.5270690917968,1258.73876953125,313.1427459716797,-495.19139725129065,-1.3268928991524318,-0.948238082653952,0.5047262584753274,495.19174957636346,0.5756560309747514,1.5813610755688656,3.558822071068416,1.3756048907735243,0.01800808526277104,0.0,0.01800808526277104,0.00707941820054061,0.4012742952760973,0.4083537134766379,True,True,True,True,True,False
slope_mean,burnable_tree_shrub,manavgat_2021,evia_2021_extended,15538,15538,0,0.0,19.384883160036967,6.900002030146864,0.46070918440818787,8.045700168609619,14.802218914031982,19.19203281402588,23.974218368530273,30.93761863708496,48.43780517578125,9.171999454498291,8163,8163,0,0.0,16.63929127298207,6.928780195712098,0.7096849679946899,5.797138214111328,11.925303936004639,16.09865379333496,20.97541046142578,29.076367759704585,41.21845626831055,9.050106525421143,-2.7455918870548963,-0.397082822921236,-0.33951937543331034,0.18588217065954116,2.7460590502254356,0.29939590204387395,0.3034283676674899,0.1756475695870593,0.17761376404135437,0.014332965821389196,0.005390175180693372,0.01972314100208257,0.007594284978761745,0.015252928304801133,0.02284721328356288,True,False,False,True,False,False
lst_anomaly_mean,burnable_tree_shrub,manavgat_2021,evia_2021_extended,15538,15253,285,0.018342128974127944,-0.23211150185953686,1.3437225006679425,-5.905601501464844,-2.1444631099700926,-1.073856234550476,-0.377623975276947,0.42064642906188965,2.276337623596191,8.615015983581543,1.4945026636123657,8163,7888,275,0.03368859487933358,0.23206100483756933,0.8981057499822362,-5.21474027633667,-1.0222183763980865,-0.32451745867729187,0.1702856346964836,0.738010436296463,1.784363716840743,4.787609100341797,1.0625278949737549,0.4641725066971062,0.40615567010234627,0.428551475956072,0.27467003797610257,0.589847387989867,0.3946780439749405,0.5551359082242604,0.5773656509923553,0.49308505138125497,0.0029158215010141987,0.0015212981744421906,0.004437119675456389,0.06483970366485281,0.03789418475054088,0.10273388841539369,True,False,False,True,True,False
current_lst_mean,burnable_tree_shrub,manavgat_2021,evia_2021_extended,15538,15516,22,0.001415883640108122,35.25861763984894,4.069930521265569,21.510629653930664,28.914945125579834,32.24617958068848,35.09116172790527,38.165687561035156,42.04502201080322,48.65791702270508,5.91950798034668,8163,8144,19,0.0023275756462085018,35.33512901533798,4.241559814495247,22.526166915893555,29.340504741668703,32.183000564575195,34.67151641845703,38.13888454437256,43.223150444030765,49.5175666809082,5.955883979797363,0.07651137548903364,0.018407064219464378,-0.0706747719749626,0.04106085308479335,0.3705928567211749,0.06260534793627745,0.06222298116925098,0.03732309610128656,0.04162865485420706,0.0068762278978389,0.02136542239685658,0.02824165029469548,0.015210105697344677,0.00605826243877288,0.021268368136117557,False,False,False,False,False,False
current_tvdi_mean,burnable_tree_shrub,manavgat_2021,evia_2021_extended,15538,15516,22,0.001415883640108122,0.4840986782473134,0.227715337327903,0.0,0.11316099017858505,0.30972784012556076,0.48160095512866974,0.6573895215988159,0.8593488782644272,0.9998425841331482,0.34766168147325516,8163,8144,19,0.0023275756462085018,0.5340257835244021,0.21287635250690137,3.4405646147206426e-05,0.1920559972524643,0.3760127052664757,0.5243437588214874,0.7007855325937271,0.8829547017812729,1.0,0.32477282732725143,0.04992710527708871,0.22650818808612733,0.12712852518251214,0.094716538248622,0.05033569356603717,0.1447835532312162,0.1549873922035889,0.07422015605292838,0.07198884457998707,0.0025785854616895876,0.005893909626719057,0.008472495088408645,0.029002320185614848,0.013212168084557876,0.042214488270172726,True,False,False,False,False,False
tvdi_difference_mean,burnable_tree_shrub,manavgat_2021,evia_2021_extended,15538,15516,22,0.001415883640108122,-0.03367768314960058,0.125146139827794,-0.4410485327243805,-0.23522412776947021,-0.10754286870360374,-0.041631655767560005,0.03240341506898403,0.2041243463754654,0.4202253818511963,0.13994628377258778,8163,8143,20,0.0024500796275878966,-0.0192319462738608,0.0855330539235077,-0.5760433673858643,-0.17549415528774262,-0.06102561019361019,-0.010120590217411518,0.0326123982667923,0.10458028614521026,0.2563799023628235,0.09363800846040249,0.014445736875739783,0.13477324712312105,0.269804662367601,0.1775958245966649,0.04034141425491597,0.2882635620426379,0.4308230698005019,0.3348069678673704,0.2582155099856285,0.004420975070612797,0.0,0.004420975070612797,0.028808971384377418,0.07650167568961072,0.10531064707398814,False,False,False,True,True,False
downscaled_lst_mean,burnable_tree_shrub,manavgat_2021,evia_2021_extended,15538,15538,0,0.0,35.33312012106161,3.827391470520757,23.358020782470703,29.347327995300294,32.540480613708496,35.125261306762695,38.08389663696289,41.76835746765136,47.51513671875,5.5434160232543945,8163,8053,110,0.013475437951733431,35.34738607559384,4.039043856730825,22.841228485107422,29.852459716796876,32.308372497558594,34.62267303466797,38.03656005859375,42.9040657043457,48.965850830078125,5.728187561035156,0.014265954532227454,0.0036257321234356562,-0.08917777640711887,0.05536991648375589,0.42509834899712584,0.07668526901352096,0.07421166721019609,0.05221482696795478,0.057659558103651705,0.00782317148888613,0.02955420340245871,0.037377374891344836,0.01415883640108122,0.004826876045823143,0.018985712446904363,False,False,False,False,False,False
fused_lst_mean,burnable_tree_shrub,manavgat_2021,evia_2021_extended,15538,15538,0,0.0,35.25408384664621,4.063011572299052,21.817808151245117,28.91507730484009,32.23581504821777,35.07418251037598,38.16094779968262,42.041226387023926,48.65791702270508,5.925132751464844,8163,8163,0,0.0,35.345578019005345,4.222033625315769,22.526166915893555,29.39536819458008,32.21971893310547,34.686885833740234,38.11556625366211,43.22157173156738,49.5175666809082,5.895847320556641,0.09149417235913404,0.022082516485836267,-0.06552699933103115,0.038832366602049695,0.36602917196735607,0.06177569133398139,0.06208253912735284,0.03742607550809763,0.04182376518332358,0.006982726938625505,0.0213156927600147,0.028298419698640206,0.01480241987385764,0.006049684644098339,0.02085210451795598,False,False,False,False,False,False
