source_experiment_id,target_experiment_id,direction,model_family,adaptation_method,metric,within_target_auc,raw_auc,adapted_auc,raw_gap,adaptation_effect,remaining_gap,recovered_fraction,recovered_fraction_ci_low,recovered_fraction_ci_high,remaining_fraction,remaining_fraction_ci_low,remaining_fraction_ci_high,adaptation_effect_ci_low,adaptation_effect_ci_high,adapted_auc_ci_low,adapted_auc_ci_high,chance_level,relative_improvement_supported,adapted_above_chance,recovery_status,fraction_interpretability_status,identity_residual,n_replicates,n_replicates_ratio_degenerate,n_replicates_ratio_valid,source_pair_dir
bejis_2022,manavgat_2021,bejis_2022_to_manavgat_2021,baseline,regionwise_zscore,pr_auc,0.4698773243148263,0.0964475338630801,0.0962235608467442,0.37342979045174624,-0.00022397301633589328,0.3736537634680821,-0.0005997727606706155,-0.0052196801429746035,0.004623925106316423,1.0005997727606706,0.9953760748936835,1.0052196801429745,-0.0019946554546989587,0.0016941212364294269,0.08865751658825614,0.10361260721783899,0.14309394958802593,False,False,negative_recovery,interpretable,0.0,1000,0,1000,manavgat_2021__bejis_2022
bejis_2022,manavgat_2021,bejis_2022_to_manavgat_2021,baseline,coral_after_regionwise_zscore,pr_auc,0.4698773243148263,0.0964475338630801,0.0976901114985216,0.37342979045174624,0.0012425776354414997,0.37218721281630474,0.003327473241859805,-0.0027831863532492176,0.009723293874336606,0.9966725267581402,0.9902767061256634,1.0027831863532493,-0.0010276435891106903,0.0036590183306380035,0.09025378321515216,0.10512618105872565,0.14309394958802593,False,False,recovery_effect_uncertain,interpretable,0.0,1000,0,1000,manavgat_2021__bejis_2022
bejis_2022,manavgat_2021,bejis_2022_to_manavgat_2021,thermal,regionwise_zscore,roc_auc,0.90807357717935,0.3141548720223256,0.3021117343690753,0.5939187051570244,-0.012043137653250324,0.6059618428102747,-0.020277417681374886,-0.044204322766269635,0.004614535609949439,1.0202774176813747,0.9953854643900506,1.0442043227662696,-0.02625758765001493,0.0027455655726858048,0.2824061971697872,0.32252761803717045,0.5,False,False,negative_recovery,interpretable,2.220446049250313e-16,1000,0,1000,manavgat_2021__bejis_2022
bejis_2022,manavgat_2021,bejis_2022_to_manavgat_2021,thermal,coral_after_regionwise_zscore,roc_auc,0.90807357717935,0.3141548720223256,0.405748507915781,0.5939187051570244,0.09159363589345537,0.502325069263569,0.1542191466578565,0.12522003765919223,0.18205801711811284,0.8457808533421435,0.8179419828818872,0.8747799623408078,0.07282540670560005,0.11040332698168978,0.38755614205659855,0.42311087922659296,0.5,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,manavgat_2021__bejis_2022
bejis_2022,manavgat_2021,bejis_2022_to_manavgat_2021,thermal,regionwise_zscore,pr_auc,0.6455894428110062,0.0977677246262994,0.1022181382000891,0.5478217181847067,0.004450413573789697,0.5433713046109171,0.008123835594793212,0.0013896531350802179,0.015989679073356442,0.991876164405207,0.9840103209266434,0.9986103468649199,0.0007926269704568013,0.008809477471290895,0.0936562415701978,0.11128978357546337,0.14309394958802593,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,2.220446049250313e-16,1000,0,1000,manavgat_2021__bejis_2022
bejis_2022,manavgat_2021,bejis_2022_to_manavgat_2021,thermal,coral_after_regionwise_zscore,pr_auc,0.6455894428110062,0.0977677246262994,0.1159604747741022,0.5478217181847067,0.018192750147802805,0.529628968036904,0.033209253200269864,0.025264806381546778,0.04122340794170297,0.9667907467997302,0.958776592058297,0.9747351936184532,0.01377229335321228,0.022664496994017704,0.10708486312298865,0.12511905323646258,0.14309394958802593,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,manavgat_2021__bejis_2022
bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,baseline,regionwise_zscore,roc_auc,0.7433200295403336,0.5922389997163681,0.5649705351959404,0.15108102982396554,-0.027268464520427638,0.17834949434439318,-0.1804890034983209,-0.3133514266013292,-0.0628942004402543,1.1804890034983209,1.0628942004402544,1.3133514266013293,-0.04551338378508227,-0.00957357307824532,0.5478618587706711,0.5812175006640783,0.5,False,True,negative_recovery,interpretable,0.0,1000,0,1000,bejis_2022__mugla_2021
bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,baseline,coral_after_regionwise_zscore,roc_auc,0.7433200295403336,0.5922389997163681,0.5701682656206,0.15108102982396554,-0.022070734095768096,0.17315176391973364,-0.14608540940900497,-0.2750026850431784,-0.037032773076885905,1.146085409409005,1.0370327730768858,1.2750026850431784,-0.0390344917815329,-0.005626792130164209,0.5533610367253833,0.5864502743013172,0.5,False,True,negative_recovery,interpretable,0.0,1000,0,1000,bejis_2022__mugla_2021
bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,baseline,regionwise_zscore,pr_auc,0.2249450861168977,0.0936314654400828,0.0819456319784706,0.1313136206768149,-0.0116858334616122,0.1429994541384271,-0.08899178471647673,-0.15330084535782887,-0.034564040302487935,1.0889917847164767,1.0345640403024878,1.1533008453578286,-0.01963310650140617,-0.004397601289336876,0.07466463459587834,0.09003583260054931,0.06975796788880902,False,True,negative_recovery,interpretable,0.0,1000,0,1000,bejis_2022__mugla_2021
bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,baseline,coral_after_regionwise_zscore,pr_auc,0.2249450861168977,0.0936314654400828,0.0835876596838193,0.1313136206768149,-0.0100438057562635,0.14135742643307841,-0.07648715879202668,-0.13413742554744745,-0.02547379692082263,1.0764871587920268,1.0254737969208225,1.1341374255474475,-0.017364543471531574,-0.003386577689747988,0.07599486018353271,0.09219397191954122,0.06975796788880902,False,True,negative_recovery,interpretable,2.220446049250313e-16,1000,0,1000,bejis_2022__mugla_2021
bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,thermal,regionwise_zscore,roc_auc,0.8589830389802724,0.6184747489978262,0.5177332840752557,0.24050828998244622,-0.10074146492257052,0.34124975490501674,-0.4188689917088648,-0.510697662674139,-0.3370060319754332,1.4188689917088648,1.3370060319754333,1.510697662674139,-0.11836157935932051,-0.08324667950300661,0.5012550025897887,0.5352596621204385,0.5,False,True,negative_recovery,interpretable,0.0,1000,0,1000,bejis_2022__mugla_2021
bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,thermal,coral_after_regionwise_zscore,roc_auc,0.8589830389802724,0.6184747489978262,0.5066377964680288,0.24050828998244622,-0.11183695252979742,0.35234524251224364,-0.46500248510336156,-0.5635212711062884,-0.3728601149559719,1.4650024851033616,1.3728601149559718,1.5635212711062882,-0.1306395364622591,-0.09269448092031152,0.4893203960731929,0.5241975570805645,0.5,False,False,negative_recovery,interpretable,0.0,1000,0,1000,bejis_2022__mugla_2021
bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,thermal,regionwise_zscore,pr_auc,0.4467473901441791,0.0925385912286984,0.0688239034545231,0.3542087989154807,-0.02371468777417529,0.377923486689656,-0.06695115380189626,-0.0844038976288765,-0.050922903026108725,1.0669511538018963,1.0509229030261087,1.0844038976288766,-0.029689515441706216,-0.01802637975116373,0.06352915499477547,0.07465714936827637,0.06975796788880902,False,False,negative_recovery,interpretable,0.0,1000,0,1000,bejis_2022__mugla_2021
bejis_2022,mugla_2021,bejis_2022_to_mugla_2021,thermal,coral_after_regionwise_zscore,pr_auc,0.4467473901441791,0.0925385912286984,0.0690723899914225,0.3542087989154807,-0.0234662012372759,0.37767500015275657,-0.06624962821117064,-0.08307489350979669,-0.05180816351642246,1.0662496282111706,1.0518081635164227,1.0830748935097967,-0.029345943051765345,-0.018091127440196687,0.06351290420530657,0.0749279641038294,0.06975796788880902,False,False,negative_recovery,interpretable,0.0,1000,0,1000,bejis_2022__mugla_2021
evia_2021_extended,bejis_2022,evia_2021_extended_to_bejis_2022,baseline,regionwise_zscore,roc_auc,0.8616776566230079,0.3917341441383315,0.48099683850571,0.46994351248467636,0.08926269436737849,0.38068081811729787,0.18994345489616504,0.13853084982655967,0.24781589575779572,0.810056545103835,0.7521841042422043,0.8614691501734404,0.06495036899279395,0.11753504277222893,0.4561244106101535,0.5082139470784642,0.5,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,bejis_2022__evia_2021_extended
evia_2021_extended,bejis_2022,evia_2021_extended_to_bejis_2022,baseline,coral_after_regionwise_zscore,roc_auc,0.8616776566230079,0.3917341441383315,0.4862510807148849,0.46994351248467636,0.09451693657655336,0.375426575908123,0.20112403739084558,0.1482064896064361,0.25743378854931076,0.7988759626091544,0.7425662114506892,0.8517935103935639,0.0693623130132255,0.12124527233264629,0.4602416359377028,0.5132165721221006,0.5,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,bejis_2022__evia_2021_extended
evia_2021_extended,bejis_2022,evia_2021_extended_to_bejis_2022,baseline,regionwise_zscore,pr_auc,0.3027735748414686,0.0539760900118061,0.0692113409305138,0.24879748482966252,0.015235250918707699,0.23356223391095482,0.06123555038805319,0.04040289568402136,0.09431758195533463,0.9387644496119468,0.9056824180446653,0.9595971043159787,0.010318379013479765,0.022827198479523927,0.06038254860999912,0.08078432399448801,0.07241606319947334,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,bejis_2022__evia_2021_extended
evia_2021_extended,bejis_2022,evia_2021_extended_to_bejis_2022,baseline,coral_after_regionwise_zscore,pr_auc,0.3027735748414686,0.0539760900118061,0.070481275873518,0.24879748482966252,0.016505185861711902,0.23229229896795062,0.06633984211300233,0.04403727794004712,0.1036020678791933,0.9336601578869976,0.8963979321208068,0.9559627220599529,0.011580383516747807,0.024417192706596938,0.06144552334525187,0.08197908810143405,0.07241606319947334,True,False,supported_relative_recovery_but_chance_not_excluded,interpretable,0.0,1000,0,1000,bejis_2022__evia_2021_extended
evia_2021_extended,bejis_2022,evia_2021_extended_to_bejis_2022,thermal,regionwise_zscore,roc_auc,0.9178110845861024,0.4480079359958707,0.5494716433318279,0.4698031485902317,0.10146370733595717,0.36833944125427454,0.21597068397780175,0.1639790418486948,0.27145872588127257,0.7840293160221983,0.7285412741187274,0.8360209581513052,0.07509742499337103,0.1292962599405698,0.5239327513919875,0.5752930612358387,0.5,True,True,supported_recovery_above_chance,interpretable,0.0,1000,0,1000,bejis_2022__evia_2021_extended
evia_2021_extended,bejis_2022,evia_2021_extended_to_bejis_2022,thermal,coral_after_regionwise_zscore,roc_auc,0.9178110845861024,0.4480079359958707,0.5489253500225821,0.4698031485902317,0.10091741402671145,0.36888573456352025,0.2148078707636183,0.1662720193405983,0.2665303678060334,0.7851921292363817,0.7334696321939665,0.8337279806594017,0.07627470083563395,0.1274334175132224,0.525074567158925,0.5734955434916881,0.5,True,True,supported_recovery_above_chance,interpretable,0.0,1000,0,1000,bejis_2022__evia_2021_extended
