analysis_id,experiment_id,block_size_cells,nominal_scale,series,mean,median,ci_2_5,ci_97_5,requested_replicates,valid_replicates,invalid_single_class_replicates,bootstrap_stability
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,20,approximately_10_km,auc_baseline,0.7968300640246945,0.7982267722656362,0.7204843551209907,0.8654241666119857,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,20,approximately_10_km,auc_thermal,0.8443708798533569,0.845222282000496,0.7786253895476254,0.8998274562951023,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,20,approximately_10_km,delta_auc,0.047540815828662375,0.04745123804490475,0.01569334106478717,0.08071620597695991,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,20,approximately_10_km,pr_auc_baseline,0.3739060859113704,0.37536283347478744,0.20427907604358583,0.5440044861844342,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,20,approximately_10_km,pr_auc_thermal,0.4744475074150846,0.47836293076564756,0.28461548415479565,0.6458341492842713,1000,1000,0,stable
bb909a2c9bff1b7b76c95fa6fd36144d54bfd532883d305238bebd8c97915d3a,manavgat_2021,20,approximately_10_km,delta_pr_auc,0.10054142150371424,0.10005655323036589,0.028954418187384128,0.17693396578702625,1000,1000,0,stable
