frame,feature,region_a,region_b,auc_a,auc_b,diff,diff_lo_1000,diff_hi_1000,diff_lo,diff_hi,opposite_sides,p_norm,p_pct,p_iut_norm,p_iut_pct,strict_supported_1000,p_norm_holm,p_pct_holm,p_iut_norm_holm,p_iut_pct_holm,p_norm_bh,p_pct_bh,diff_excl0_1000
full,elevation_mean,bejis_2022,mugla_2021,0.6432824053164721,0.6114025048859928,0.03187990043047928,-0.08775752739689155,0.15423657987517764,-0.08516710563725267,0.15038940086267308,False,0.5946141058594347,0.5901,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7330858839362894,0.7275205479452054,False
full,elevation_mean,bejis_2022,evia_2021_extended,0.6432824053164721,0.540559580910425,0.10272282440604708,-0.01822355036288257,0.2258589882913062,-0.019096018647735927,0.22516099870246556,False,0.09924748966842352,0.0981,1.0,1.0,False,1.0,1.0,1.0,1.0,0.1823354214782577,0.18785106382978725,False
full,elevation_mean,bejis_2022,montiferru_2021,0.6432824053164721,0.5837706290859124,0.0595117762305597,-0.14094848078581224,0.2639935310410748,-0.13129999550868823,0.26689164356501494,False,0.5559247274947328,0.5491,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7147603639217993,0.7059857142857143,False
full,elevation_mean,mugla_2021,evia_2021_extended,0.6114025048859928,0.540559580910425,0.0708429239755678,-0.0548980921054622,0.20069756321467178,-0.04835485469054806,0.1949207742469718,False,0.25245839788930935,0.2532,1.0,1.0,False,1.0,1.0,1.0,1.0,0.3724796034432433,0.37582258064516133,False
full,elevation_mean,mugla_2021,montiferru_2021,0.6114025048859928,0.5837706290859124,0.02763187580008042,-0.17130156382780398,0.2385229098299882,-0.16067995420416284,0.23020997043124522,False,0.7826751837322137,0.781,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8590337382426735,0.855433734939759,False
full,elevation_mean,evia_2021_extended,montiferru_2021,0.540559580910425,0.5837706290859124,-0.04321104817548738,-0.23151540927171335,0.15991330470967374,-0.23535632543964788,0.16146856125913178,False,0.6720453833337827,0.6732,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7855075909096162,0.7868571428571429,False
full,slope_mean,manavgat_2021,bejis_2022,0.40018140735508156,0.5207878895412608,-0.1206064821861792,-0.23120906484902742,-0.019568958111324412,-0.2272790495688634,-0.01732323984775348,True,0.023957914288557335,0.0235,0.6357873682404442,0.6258,False,1.0,1.0,1.0,1.0,0.05891331485205239,0.058750000000000004,True
full,slope_mean,manavgat_2021,mugla_2021,0.40018140735508156,0.6368180084143384,-0.23663660105925688,-0.31250967997078843,-0.1579702315154488,-0.31464981134800935,-0.1554332538797362,True,6.3183823720566786e-09,5e-05,0.0011165594062648593,0.0016,True,5.054705897645343e-07,0.0045000000000000005,0.09379099012624818,0.13440000000000002,5.169585577137282e-08,0.00025,True
full,slope_mean,manavgat_2021,evia_2021_extended,0.40018140735508156,0.486543098344048,-0.08636169098896646,-0.18556269144949405,0.004799368479288927,-0.1764421666153055,0.003921477675289212,False,0.061680682689402876,0.0623,1.0,1.0,False,1.0,1.0,1.0,1.0,0.12336136537880574,0.1266,False
full,slope_mean,manavgat_2021,montiferru_2021,0.40018140735508156,0.6519721105399766,-0.25179070318489505,-0.3892203065556793,-0.0995736771124237,-0.3889917176152519,-0.09974761281615446,True,0.0005772383976119866,0.0013,0.02211951693857612,0.0351,True,0.03925221103761509,0.0819,1.0,1.0,0.00213147059136573,0.004178571428571428,True
full,slope_mean,bejis_2022,mugla_2021,0.5207878895412608,0.6368180084143384,-0.11603011887307768,-0.20686264286606854,-0.011949026961596583,-0.21397821586159002,-0.013869913523734748,False,0.02421991832806598,0.0261,1.0,1.0,False,1.0,1.0,1.0,1.0,0.05891331485205239,0.0634864864864865,True
full,slope_mean,bejis_2022,evia_2021_extended,0.5207878895412608,0.486543098344048,0.03424479119721274,-0.06884995733745523,0.15439646420445793,-0.07489848808004523,0.14479387681278372,True,0.5417275035826996,0.5349,0.6962723555363485,0.7011,False,1.0,1.0,1.0,1.0,0.7066010916296082,0.6976956521739132,False
full,slope_mean,bejis_2022,montiferru_2021,0.5207878895412608,0.6519721105399766,-0.13118422099871585,-0.27614004598591135,0.03433735557096404,-0.2771045174598492,0.033899401902180305,False,0.09927150724927364,0.1207,1.0,1.0,False,1.0,1.0,1.0,1.0,0.1823354214782577,0.21725999999999998,False
full,slope_mean,mugla_2021,evia_2021_extended,0.6368180084143384,0.486543098344048,0.15027491007029042,0.06179430332047394,0.23652116176025786,0.06415973778946858,0.23530066988973128,True,0.0005900950654652083,0.0008,0.6962723555363485,0.7011,False,0.03953636938616896,0.054400000000000004,1.0,1.0,0.00213147059136573,0.00288,True
full,slope_mean,mugla_2021,montiferru_2021,0.6368180084143384,0.6519721105399766,-0.01515410212563817,-0.1509695936188317,0.13231631579952183,-0.1463243813018702,0.13238672879048888,False,0.8318811649312391,0.8432,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8913012481406133,0.9034285714285714,False
full,slope_mean,evia_2021_extended,montiferru_2021,0.486543098344048,0.6519721105399766,-0.1654290121959286,-0.3140297735086936,-0.01628115298095565,-0.3039460673497101,-0.00992548762690579,True,0.02679302122178971,0.0361,0.6962723555363485,0.7011,False,1.0,1.0,1.0,1.0,0.06345715552529141,0.0855,True
full,lst_anomaly_mean,manavgat_2021,bejis_2022,0.5087692084924866,0.4179915266529903,0.09077768183949636,0.01172015833999554,0.16250312066017333,0.01447938162060018,0.1638979463312094,True,0.017116009395422585,0.0219,0.723656972329061,0.7332,False,0.9584965261436648,1.0,1.0,1.0,0.04401259558822951,0.05631428571428571,True
full,lst_anomaly_mean,manavgat_2021,mugla_2021,0.5087692084924866,0.4845735569026068,0.024195651589879852,-0.07797490979698476,0.12351909548680327,-0.07774554638675393,0.1251502078092415,True,0.6395148589621724,0.6467,0.7320812372373261,0.7352,False,1.0,1.0,1.0,1.0,0.757320227718362,0.7658289473684211,False
full,lst_anomaly_mean,manavgat_2021,evia_2021_extended,0.5087692084924866,0.6400549435604515,-0.13128573506796481,-0.21532787273810583,-0.04877645500780098,-0.21855785961352797,-0.044211433197461986,False,0.003478344484849734,0.0039,1.0,1.0,False,0.21217901357583377,0.2379,1.0,1.0,0.010435033454549204,0.011699999999999999,True
full,lst_anomaly_mean,manavgat_2021,montiferru_2021,0.5087692084924866,0.39519013227598904,0.1135790762164976,-0.03277720095013569,0.24349649371411206,-0.02783700846555595,0.23637383294698203,True,0.0907670253111353,0.1071,0.723656972329061,0.7332,False,1.0,1.0,1.0,1.0,0.17380919740430165,0.1967142857142857,False
full,lst_anomaly_mean,bejis_2022,mugla_2021,0.4179915266529903,0.4845735569026068,-0.06658203024961651,-0.174395145001311,0.03385114530051774,-0.17150563773433788,0.038265297124409035,False,0.2123964778130747,0.2172,1.0,1.0,False,1.0,1.0,1.0,1.0,0.32958074143408145,0.33703448275862075,False
full,lst_anomaly_mean,bejis_2022,evia_2021_extended,0.4179915266529903,0.6400549435604515,-0.22206341690746118,-0.31616526579587656,-0.12859629230221542,-0.3138302280072028,-0.12775823451825266,True,2.8518351140559373e-06,5e-05,0.004795456397288055,0.005,True,0.00022244313889636312,0.0045000000000000005,0.38363651178304436,0.4,1.9743473866541106e-05,0.00025,True
full,lst_anomaly_mean,bejis_2022,montiferru_2021,0.4179915266529903,0.39519013227598904,0.02280139437700124,-0.13631461905864248,0.153150488268512,-0.1204054464369761,0.15107554628056377,False,0.7413833021078282,0.7326,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8340562148713067,0.824175,False
full,lst_anomaly_mean,mugla_2021,evia_2021_extended,0.4845735569026068,0.6400549435604515,-0.15548138665784467,-0.2624204798077326,-0.03870989296350796,-0.26939286474076124,-0.039648850418011694,True,0.008130905050110883,0.0086,0.7320812372373261,0.7352,False,0.4797233979565421,0.516,1.0,1.0,0.022868170453436858,0.024967741935483873,True
full,lst_anomaly_mean,mugla_2021,montiferru_2021,0.4845735569026068,0.39519013227598904,0.08938342462661775,-0.08688665520275612,0.23618307337029007,-0.06956916432529603,0.23522342376546648,False,0.24789718422028262,0.2589,1.0,1.0,False,1.0,1.0,1.0,1.0,0.37184577633042387,0.37582258064516133,False
full,lst_anomaly_mean,evia_2021_extended,montiferru_2021,0.6400549435604515,0.39519013227598904,0.2448648112844624,0.0878792092772962,0.373031042155842,0.09347051943672814,0.3794101152833165,True,0.0007514472201485983,0.003,0.09403799138838004,0.1121,False,0.048844069309658886,0.186,1.0,1.0,0.0025344065303441994,0.009310344827586208,True
full,current_lst_mean,manavgat_2021,bejis_2022,0.6646991429203886,0.47674775069349284,0.18795139222689572,0.10213011200085584,0.27519473051228144,0.09930039965267036,0.27788499896564134,True,3.521458259091796e-05,5e-05,0.5091138205057799,0.5151,False,0.002641093694318847,0.0045000000000000005,1.0,1.0,0.0001980820270739135,0.00025,True
full,current_lst_mean,manavgat_2021,mugla_2021,0.6646991429203886,0.324818209196232,0.33988093372415656,0.26010474722710675,0.41268166836877196,0.25918214083347835,0.41876367408090365,True,5.952948609701975e-17,5e-05,1.0025491987372605e-08,5e-05,True,5.238594776537738e-15,0.0045000000000000005,8.822432948887893e-07,0.0045000000000000005,1.7858845829105923e-15,0.00025,True
full,current_lst_mean,manavgat_2021,evia_2021_extended,0.6646991429203886,0.37651907667348405,0.2881800662469045,0.19541340410532385,0.3840585385263225,0.19246839641872873,0.38176847822038806,True,2.8175969106618933e-09,5e-05,0.0014475142696399074,0.0023,True,2.2822534976361337e-07,0.0045000000000000005,0.11869617011047241,0.1886,2.535837219595704e-08,0.00025,True
full,current_lst_mean,manavgat_2021,montiferru_2021,0.6646991429203886,0.3704643770906685,0.2942347658297201,0.13477910548750108,0.42500396249103695,0.141532198894813,0.42961640421167324,True,6.741527439247374e-05,0.0002,0.056934791988014495,0.0738,False,0.004786484481865636,0.0142,1.0,1.0,0.0003033687347661318,0.0009000000000000001,True
full,current_lst_mean,bejis_2022,mugla_2021,0.47674775069349284,0.324818209196232,0.15192954149726084,0.0567063178577736,0.2410549555716839,0.059741641041897726,0.23922298470079842,False,0.0008576612312712154,0.0009,1.0,1.0,False,0.05403265757008657,0.058499999999999996,1.0,1.0,0.002756768243371764,0.0031153846153846153,True
full,current_lst_mean,bejis_2022,evia_2021_extended,0.47674775069349284,0.37651907667348405,0.10022867402000879,-0.005793065229530767,0.19795548053492762,-0.0036019766833572356,0.2010553571532525,False,0.05693023775186378,0.0584,1.0,1.0,False,1.0,1.0,1.0,1.0,0.11674264004163043,0.12223255813953489,False
