experiment_id,feature,n_total_population,n_complete_case,n_missing,n_burned_complete,n_unburned_complete,missing_rate_burned,missing_rate_unburned,burned_mean,unburned_mean,burned_median,unburned_median,raw_univariate_auc,signed_rank_effect,direction,auc_ci_low,auc_ci_high,valid_replicates,invalid_replicates,bootstrap_stable,support_status
montiferru_2021,ndvi_mean,2544,2544,0,539,2005,0.0,0.0,0.615424055281287,0.5793323073155268,0.6181037425994873,0.5644292831420898,0.5862731853113042,0.17254637062260847,higher_values_rank_burned,0.45014383161602317,0.7043832813462082,1000,0,True,interval_includes_chance
montiferru_2021,elevation_mean,2544,2544,0,539,2005,0.0,0.0,456.7148911116959,383.03722760718955,424.2523193359375,356.18487548828125,0.5837706290859124,0.16754125817182475,higher_values_rank_burned,0.3953155499799928,0.7623088314675833,1000,0,True,interval_includes_chance
montiferru_2021,slope_mean,2544,2544,0,539,2005,0.0,0.0,10.623458071409662,7.67614257347554,9.148451805114746,5.886207580566406,0.6519721105399766,0.3039442210799532,higher_values_rank_burned,0.5059965620455151,0.7705472817222545,1000,0,True,bootstrap_supported_higher_values_rank_burned
montiferru_2021,lst_anomaly_mean,2544,2544,0,539,2005,0.0,0.0,-0.6760594965045553,-0.49652533072776783,-0.6554248332977295,-0.4291751980781555,0.39519013227598904,-0.20961973544802193,lower_values_rank_burned,0.285145350453144,0.5345227829044743,1000,0,True,interval_includes_chance
montiferru_2021,current_lst_mean,2544,2544,0,539,2005,0.0,0.0,34.00808304625672,36.095905198361216,34.42359161376953,37.1414680480957,0.3704643770906685,-0.25907124581866303,lower_values_rank_burned,0.24782684782865552,0.5129602234841384,1000,0,True,interval_includes_chance
montiferru_2021,current_tvdi_mean,2544,2544,0,539,2005,0.0,0.0,0.5510074642730608,0.6413237145045154,0.5883014798164368,0.7063643932342529,0.3555286181577596,-0.2889427636844808,lower_values_rank_burned,0.2331671304845549,0.4990539748344443,1000,0,True,bootstrap_supported_lower_values_rank_burned
montiferru_2021,tvdi_difference_mean,2544,2544,0,539,2005,0.0,0.0,-0.16400922031475187,-0.11929731464431671,-0.15143467485904694,-0.11281142383813858,0.37762180818824925,-0.2447563836235015,lower_values_rank_burned,0.2821229847499818,0.49651149112782955,1000,0,True,bootstrap_supported_lower_values_rank_burned
montiferru_2021,downscaled_lst_mean,2544,2541,3,539,2002,0.0,0.0014962593516209476,34.06553235522891,36.192415552777604,34.57616424560547,37.302555084228516,0.364736376795746,-0.270527246408508,lower_values_rank_burned,0.24025899649425494,0.5110558445055425,1000,0,True,interval_includes_chance
montiferru_2021,fused_lst_mean,2544,2544,0,539,2005,0.0,0.0,34.008139056487074,36.09891919352467,34.42359161376953,37.1414680480957,0.37047270506479624,-0.2590545898704075,lower_values_rank_burned,0.247836825343333,0.5130079558295708,1000,0,True,interval_includes_chance
evia_2021_extended,ndvi_mean,9298,9298,0,2664,6634,0.0,0.0,0.6152870444015967,0.5588490345619478,0.6234641373157501,0.559615820646286,0.6391494562092995,0.27829891241859905,higher_values_rank_burned,0.5749285449525442,0.7006046421340476,1000,0,True,bootstrap_supported_higher_values_rank_burned
evia_2021_extended,elevation_mean,9298,9298,0,2664,6634,0.0,0.0,301.9793722779006,302.70418538526485,262.8730926513672,228.12908172607422,0.540559580910425,0.08111916182085,higher_values_rank_burned,0.4483537317612215,0.626146085073554,1000,0,True,interval_includes_chance
evia_2021_extended,slope_mean,9298,9298,0,2664,6634,0.0,0.0,15.375094120208924,15.977667321875256,15.05971908569336,15.663115501403809,0.486543098344048,-0.02691380331190396,lower_values_rank_burned,0.41769297357779134,0.554042450008236,1000,0,True,interval_includes_chance
evia_2021_extended,lst_anomaly_mean,9298,9015,283,2565,6450,0.037162162162162164,0.027735905939101597,0.5786416215122304,0.15845361887457934,0.5270716547966003,0.11597520485520363,0.6400549435604515,0.2801098871209029,higher_values_rank_burned,0.5671047052827075,0.710175869871198,1000,0,True,bootstrap_supported_higher_values_rank_burned
evia_2021_extended,current_lst_mean,9298,9275,23,2649,6626,0.00563063063063063,0.0012059089538739825,34.47454323774016,36.6173129209823,34.17230987548828,36.12302589416504,0.37651907667348405,-0.2469618466530319,lower_values_rank_burned,0.3012790089007279,0.45585820887246337,1000,0,True,bootstrap_supported_lower_values_rank_burned
evia_2021_extended,current_tvdi_mean,9298,9275,23,2649,6626,0.00563063063063063,0.0012059089538739825,0.4886340073813646,0.5891966125604104,0.4897002577781677,0.6088389158248901,0.36188826587369816,-0.2762234682526037,lower_values_rank_burned,0.2852365355103699,0.44217142834635265,1000,0,True,bootstrap_supported_lower_values_rank_burned
evia_2021_extended,tvdi_difference_mean,9298,9273,25,2649,6624,0.00563063063063063,0.0015073861923424782,-0.010601878747412882,-0.01664180080405423,-0.0025020684115588665,-0.006544530624523759,0.5191031776643451,0.03820635532869021,higher_values_rank_burned,0.4444187250619392,0.5889301019447588,1000,0,True,interval_includes_chance
evia_2021_extended,downscaled_lst_mean,9298,9152,146,2657,6495,0.002627627627627628,0.020952668073560447,34.47406938787596,36.59015502694756,34.2847785949707,35.9800910949707,0.3765491129362415,-0.24690177412751702,lower_values_rank_burned,0.29685914048213763,0.4593307010841324,1000,0,True,bootstrap_supported_lower_values_rank_burned
evia_2021_extended,fused_lst_mean,9298,9298,0,2664,6634,0.0,0.0,34.475980152954925,36.633475947962275,34.21380615234375,36.12302589416504,0.37566126384147186,-0.24867747231705628,lower_values_rank_burned,0.30015191434549077,0.4556221037116367,1000,0,True,bootstrap_supported_lower_values_rank_burned
